t_us,ax,ay,az,gx,gy,gz,mx,my,mz,imuTempC,baroTempC,pressPa,altM,hgx,hgy,hgz
65057014,9.720459,0.90021986,-0.7517793,0.80561846,0.11280786,0.100037165,4.65,5.25,32.4,27.852966,25.561184,92726.21,741.8441,-8.619126,1.9153614,4.7884035
65090007,9.720459,0.8619126,-0.80924016,0.65237,0.09578026,0.07768843,2.25,11.55,28.65,27.56543,25.561935,92725.914,741.87006,-5.746084,1.9153614,12.449849
65123010,9.610326,0.7374141,-0.78050977,0.5406264,0.05959661,0.081945345,4.65,11.4,25.95,27.948812,25.561916,92724.83,741.9673,-4.7884035,4.7884035,6.703765
65156011,9.787497,0.7422025,-0.82360536,0.42462584,0.024477178,0.08088111,3,9.6,31.5,28.044659,25.562193,92724.38,742.00726,-0.9576807,1.9153614,1.9153614
65189011,9.821015,0.6607997,-0.94331545,0.34693742,0.005321126,0.08300956,3.9,6.75,32.7,27.75712,25.56298,92724.164,742.02673,-2.873042,5.746084,2.873042
65288007,9.964667,0.5506664,-1.0630256,0.2990473,0.068110414,0.10322984,6,12,30.75,27.852966,25.564207,92725.33,741.9225,-5.746084,3.8307228,8.619126
65321010,10.0987425,0.5650316,-1.0869676,0.37354302,0.120257445,0.16176222,7.65,9.9,30.9,27.517508,25.564629,92726.22,741.8431,-2.873042,12.449849,7.6614456
65354011,10.060435,0.5554548,-0.9768343,0.4097267,0.15111998,0.20220278,7.2,7.2,35.25,27.90089,25.564959,92726.445,741.8225,-0.9576807,-2.873042,3.8307228
65387011,10.132261,0.35913026,-0.91937345,0.42036897,0.12132167,0.20965236,5.85,9.9,28.05,27.948812,25.564775,92725.8,741.88086,-0.9576807,-0.9576807,5.746084
65420011,10.060435,0.5315128,-1.0390835,0.43420386,0.18836786,0.28840503,3.45,7.8,33.3,27.613352,25.564922,92725.67,741.8922,-2.873042,3.8307228,3.8307228
65453014,9.782708,0.33518824,-0.78529817,0.45016724,0.25967094,0.32884556,6.15,10.65,31.35,27.75712,25.565472,92725.664,741.89276,-6.703765,4.7884035,4.7884035
65486007,9.466674,0.37828386,-0.7038953,0.37247878,0.21390925,0.3341667,5.55,4.35,36.9,27.948812,25.565876,92725.95,741.8668,-1.9153614,5.746084,3.8307228
65519010,9.787497,0.19632454,-0.4405331,0.36183658,0.2703132,0.36502925,6.75,9.3,31.8,27.75712,25.566334,92725.62,741.8971,-0.9576807,11.492168,6.703765
65552009,9.155427,0.20590134,0.33518824,0.57255316,0.31713912,0.3937633,9,11.4,32.7,28.044659,25.566095,92725.24,741.9306,-0.9576807,7.6614456,10.534488
65585009,9.3182335,0.17717093,0.51714754,0.751343,0.1266428,0.406534,5.25,8.55,36.6,27.948812,25.566645,92725.7,741.8895,-2.873042,6.703765,9.576807
65618009,9.3661175,0.090979666,1.0390835,0.82158184,-0.044697456,0.47677287,8.4,4.95,38.25,27.709198,25.566462,92725.914,741.87006,-7.6614456,13.40753,10.534488
65651009,9.227253,0.062249243,1.2737153,1.0631609,-0.22774418,0.72473735,8.55,8.85,37.65,27.90089,25.565893,92725.984,741.86414,-4.7884035,-1.9153614,13.40753
65684009,9.279925,-0.19153613,1.3072342,1.2781345,-0.40759823,0.9258759,8.85,2.85,41.25,27.709198,25.56606,92725.72,741.8879,1.9153614,6.703765,5.746084
65717009,9.677363,-0.5506664,0.90979666,1.4569242,-0.47677287,1.0993446,9.75,4.2,40.35,27.948812,25.566315,92725.555,741.90247,-0.9576807,11.492168,8.619126
65750009,9.945514,-1.5179238,0.2873042,1.4005203,-0.45761684,1.0876381,9.75,9.15,36.75,27.75712,25.565784,92725.42,741.91437,-0.9576807,7.6614456,5.746084
65783009,8.983045,-1.7525556,0.095768064,1.2674922,-0.4959289,1.0184635,7.95,6,38.55,27.948812,25.56582,92725.12,741.9419,5.746084,7.6614456,5.746084
65816011,8.647857,-2.0925324,-0.21547815,1.233437,-0.58638805,0.94077504,10.95,6,35.7,27.75712,25.56615,92725.55,741.903,-2.873042,2.873042,3.8307228
65849011,8.963891,-2.1978772,-0.7086837,1.223859,-0.5800027,0.9609954,13.8,1.5,39.3,27.852966,25.566242,92725.54,741.9041,-4.7884035,11.492168,1.9153614
65894965,9.045294,-2.7246015,-0.7422025,1.0535829,-0.47038752,1.0003717,9.45,4.5,38.55,27.852966,25.566023,92725.04,741.9489,-0.9576807,9.576807,7.6614456
65927104,9.3421755,-3.9264908,-0.80445176,0.97483027,-0.38737795,0.9588669,11.85,4.65,37.65,27.75712,25.562485,92725.664,741.89276,-1.9153614,8.619126,7.6614456
65960007,9.002198,-4.2425256,-0.9768343,0.921619,-0.363965,0.7204804,12,-1.5,42.45,27.90089,25.560854,92725.63,741.89545,-2.873042,8.619126,9.576807
65993010,8.690952,-3.9839516,-0.6655881,0.8183891,-0.3331025,0.6385351,12.6,2.4,37.35,28.044659,25.55948,92726.445,741.8225,-2.873042,14.365211,8.619126
66026011,9.030929,-4.295198,-0.9672575,0.708774,-0.29372615,0.60128725,12.15,2.4,37.95,27.948812,25.55948,92725.69,741.8906,0.9576807,6.703765,7.6614456
66059014,8.978256,-4.5920787,-0.8810662,0.62363595,-0.29266194,0.5033785,13.95,-0.15,44.85,27.90089,25.560213,92726,741.8625,-2.873042,15.322891,9.576807
66092007,9.102755,-5.1235914,-1.1252748,0.5363695,-0.2915977,0.42569005,14.7,4.65,40.95,27.90089,25.560616,92725.48,741.9095,-2.873042,7.6614456,5.746084
66125010,8.916007,-5.1666875,-1.1923125,0.45335993,-0.27669853,0.30968952,13.2,2.4,37.65,28.044659,25.561514,92725.37,741.91925,-0.9576807,12.449849,4.7884035
66158011,8.992621,-4.9943047,-1.3263878,0.41079092,-0.25647828,0.24477178,13.95,2.4,36.9,28.09258,25.561295,92725.23,741.9322,2.873042,13.40753,7.6614456
66191011,8.882488,-4.9176903,-1.4030021,0.30436838,-0.23519376,0.203267,12,2.55,40.05,27.852966,25.561295,92726.02,741.86035,-4.7884035,8.619126,8.619126
66224011,8.724471,-4.8698063,-1.3503298,0.19475321,-0.203267,0.18517518,10.95,0.75,42.9,27.90089,25.561863,92725.89,741.87225,-3.8307228,9.576807,7.6614456
66257011,8.614338,-5.0996494,-1.3311762,0.17985405,-0.19475321,0.16921179,16.05,4.5,38.55,28.044659,25.562742,92726.02,741.86035,-3.8307228,13.40753,5.746084
66290011,8.643068,-5.195418,-1.340753,0.16708335,-0.18091829,0.10535829,13.95,3.9,38.7,28.044659,25.563236,92725.66,741.8933,1.9153614,14.365211,6.703765
66323011,8.820239,-5.3247046,-1.4939818,0.120257445,-0.1436704,0.050018582,14.4,3.6,39.75,27.948812,25.563768,92725.7,741.8895,-0.9576807,12.449849,1.9153614
66356011,9.02614,-5.401319,-1.5753847,0.085138015,-0.088330686,-0.060660835,14.4,3.15,40.5,27.90089,25.563438,92725.29,741.9263,-2.873042,11.492168,15.322891
66389011,8.99741,-5.554548,-1.5227122,0.11387209,-0.05533971,-0.15324843,12.15,3.6,36.6,27.613352,25.563915,92725.28,741.9268,-7.6614456,6.703765,8.619126
66422011,9.136273,-5.645528,-1.5370775,0.114936315,-0.015963377,-0.25115713,14.85,2.25,40.05,28.09258,25.56353,92725.12,741.9419,1.9153614,5.746084,3.8307228
66455011,9.437943,-5.3103395,-1.8866309,0.050018582,0.120257445,-0.42143315,13.2,6.3,38.4,28.044659,25.563694,92725.52,741.9052,-0.9576807,11.492168,13.40753
66488011,9.275137,-5.6359506,-1.508347,0.004256901,0.20433123,-0.56616783,12.15,4.35,40.5,27.613352,25.563677,92725.805,741.8803,-0.9576807,14.365211,7.6614456
66521014,9.165004,-5.463568,-1.6424223,0.031926755,0.27457008,-0.7747559,12.75,5.7,38.25,27.948812,25.564392,92726.17,741.84735,-4.7884035,8.619126,13.40753
66554007,9.150639,-5.473145,-1.163582,0.050018582,0.32033178,-0.97695875,15.15,1.2,41.55,27.709198,25.56375,92726.33,741.8333,0.9576807,10.534488,5.746084
66587011,9.064447,-4.9464207,-0.94810385,0.1351566,0.2990473,-1.1738403,10.95,7.2,42.45,27.613352,25.563713,92725.97,741.8652,-0.9576807,22.984337,8.619126
66620011,9.203311,-4.7309427,-0.82360536,0.1436704,0.27882698,-1.4271259,9.75,6.75,39.6,27.948812,25.563383,92725.92,741.8695,-0.9576807,6.703765,6.703765
66653014,9.241618,-3.739743,-0.62249243,0.079816885,0.26818475,-1.5612184,7.8,4.35,47.1,27.948812,25.563438,92726.82,741.78955,-1.9153614,5.746084,7.6614456
66687981,9.241618,-3.0358477,-0.59855044,-0.019156054,0.26073518,-1.6463563,5.4,11.4,45.45,27.709198,25.563036,92726.54,741.8144,-1.9153614,10.534488,7.6614456
66720096,9.303867,-2.2218192,-0.51235914,-0.07236731,0.27244166,-1.6878612,6.3,12.3,43.35,27.709198,25.562302,92725.64,741.8949,1.9153614,10.534488,9.576807
66753011,9.399636,-1.7190368,-0.29688102,-0.13728504,0.29479036,-1.7219163,2.7,13.8,44.85,27.852966,25.56232,92725.96,741.8663,-1.9153614,9.576807,19.153614
66786014,9.270349,-1.4460979,-0.22984336,-0.15856956,0.2873408,-1.7708707,4.8,18,44.55,27.75712,25.562063,92725.13,741.9403,-1.9153614,2.873042,6.703765
66819007,9.107543,-0.60812724,-0.29209262,-0.19581743,0.2990473,-1.8368527,8.1,20.4,45.9,28.044659,25.561716,92725.2,741.9343,-3.8307228,7.6614456,8.619126
66852010,8.671799,-0.15322891,0.29209262,-0.1564411,0.2915977,-1.9198622,2.85,19.35,49.35,27.948812,25.56188,92725.34,741.9214,-6.703765,7.6614456,8.619126
66897980,8.537724,1.1540052,0.07182605,-0.18836786,0.28095543,-1.9049631,5.4,25.5,44.25,27.948812,25.56232,92725.234,741.93164,-2.873042,-0.9576807,15.322891
66930124,8.470686,2.1260512,0.24899697,-0.2873408,0.32778138,-1.7538431,5.85,26.25,45,28.09258,25.558968,92725.65,741.89435,-2.873042,6.703765,-2.873042
66963010,8.135497,2.2840683,0.46926352,-0.31607488,0.31501064,-1.6644481,6,29.55,44.55,27.852966,25.557335,92724.984,741.9538,-3.8307228,8.619126,10.534488
66996014,8.082825,2.6910827,0.5267244,-0.32033178,0.29053345,-1.597402,6.15,31.2,44.7,27.948812,25.556255,92724.39,742.0068,-4.7884035,0,2.873042
67029014,8.130709,3.040636,0.5602432,-0.30649686,0.25647828,-1.5718606,5.25,32.55,46.35,27.90089,25.556034,92724.64,741.9846,-6.703765,-0.9576807,7.6614456
67062014,7.9631147,3.9935284,0.6703765,-0.3033042,0.24264334,-1.4963007,5.85,33.6,45.45,28.044659,25.55587,92725.414,741.9149,-2.873042,-0.9576807,10.534488
67095007,7.9008656,4.7165775,1.0199299,-0.2969188,0.1649549,-1.3366668,6.75,36.45,47.4,27.948812,25.5562,92725.22,741.93274,-1.9153614,3.8307228,4.7884035
67128010,7.7907324,5.5162406,1.2593501,-0.321396,0.108550966,-1.1312714,5.4,37.05,45.75,27.90089,25.555998,92724.54,741.9938,-3.8307228,4.7884035,12.449849
67161011,8.178593,6.1004257,1.1923125,-0.25115713,0.014899152,-0.8354168,6.45,37.35,45.45,27.75712,25.556713,92725.09,741.9441,-5.746084,0.9576807,6.703765
67194014,8.394072,6.363788,1.0390835,-0.30543262,-0.019156054,-0.6300213,5.1,37.05,49.05,28.044659,25.557116,92724.6,741.98785,-1.9153614,-6.703765,8.619126
67227014,8.350976,6.253655,1.1204864,-0.33523092,-0.05108281,-0.44271767,8.4,38.85,46.8,27.90089,25.556969,92725.164,741.9376,-4.7884035,0.9576807,6.703765
67260007,8.288726,6.105214,1.115698,-0.28521234,-0.09258759,-0.25222135,7.95,40.05,46.2,27.613352,25.557611,92725.305,741.9246,-0.9576807,-1.9153614,1.9153614
67293011,8.1163435,5.9280434,0.91937345,-0.20539546,-0.09258759,-0.12238589,2.7,37.5,50.25,27.75712,25.55807,92725.99,741.86304,-0.9576807,3.8307228,9.576807
67326011,8.327033,6.105214,0.6560113,-0.12983547,-0.042569008,0.05533971,6.9,37.8,48.3,28.044659,25.558582,92726.1,741.8539,-4.7884035,-4.7884035,3.8307228
67359011,8.504205,6.1387334,0.5746084,-0.117064774,0.048954356,0.17666137,5.55,36.75,50.7,27.709198,25.558508,92726.96,741.77716,0.9576807,-2.873042,10.534488
67392011,8.259995,5.8945246,0.6943185,-0.111743644,0.1479273,0.3086253,7.2,39.3,48,27.852966,25.55904,92726.86,741.78577,-1.9153614,-0.9576807,10.534488
67425014,9.188946,4.4436383,0.8475474,-0.027669854,0.21816616,0.38524953,5.1,38.85,47.55,27.90089,25.55959,92726.81,741.7901,-0.9576807,1.9153614,12.449849
67458007,8.111555,5.0038815,1.3551182,0.09790871,0.26499206,0.4012129,6,33.75,52.5,27.613352,25.56001,92727.08,741.76636,-0.9576807,-0.9576807,10.534488
67491010,8.183381,4.984728,1.3599066,0.38312104,0.3086253,0.439525,5.1,31.2,54,27.948812,25.560469,92727.164,741.75824,-2.873042,-4.7884035,6.703765
67524011,8.054094,4.855441,1.5993267,0.66514075,0.35864386,0.47251597,6.75,37.2,47.1,27.852966,25.560507,92726.86,741.78577,-0.9576807,3.8307228,7.6614456
67557014,8.317456,4.175488,1.7621324,1.4260617,0.39482754,0.5608467,6.45,39.3,47.25,27.948812,25.55981,92727.06,741.7674,-4.7884035,-2.873042,12.449849
67590007,8.461109,3.7588966,1.5370775,2.003936,0.3958918,0.57787424,7.8,39.45,48.9,27.75712,25.560177,92727.555,741.72314,-6.703765,-0.9576807,9.576807
67623011,9.121908,2.9017725,0.91458505,2.519021,0.38099262,0.55126864,8.55,31.8,54.9,27.948812,25.560598,92727.23,741.7528,-0.9576807,-0.9576807,5.746084
67656011,8.896853,2.9783869,0.8379706,3.1926756,0.45761684,0.38205683,6.9,42,47.55,27.90089,25.56135,92727.07,741.76685,-3.8307228,7.6614456,12.449849
67689014,9.188946,2.1643584,0.80445176,3.7354305,0.47996554,0.25222135,7.35,46.35,48.15,27.948812,25.561752,92727.07,741.76685,-0.9576807,2.873042,11.492168
67722007,9.490616,2.8778305,-0.7613561,4.1845336,0.5076354,-0.017027603,3.75,44.4,48.15,27.948812,25.561478,92725.93,741.86896,-5.746084,10.534488,0
67755011,8.930372,3.7014358,-2.0111294,4.0674686,0.4948647,-0.27669853,7.35,47.55,47.1,27.75712,25.561716,92726.33,741.8333,-1.9153614,4.7884035,4.7884035
67788011,8.6574335,3.9935284,-2.4756045,3.6949897,0.38631374,-0.44271767,9.6,52.8,38.4,27.852966,25.561459,92725.81,741.87976,0,0.9576807,7.6614456
67821014,8.341399,4.1180267,-2.834735,3.0309134,0.1479273,-0.6672692,10.5,52.65,38.55,27.852966,25.560818,92726.05,741.85815,-0.9576807,-0.9576807,5.746084
67854007,8.178593,4.4963107,-3.083732,2.4796448,-0.021284504,-0.8077469,8.55,55.2,38.4,27.948812,25.560635,92725.71,741.889,1.9153614,-0.9576807,-0.9576807
67899962,7.690176,6.694188,-4.5058875,1.3058044,-0.012770702,-0.83967364,12.9,57.75,31.2,28.044659,25.560781,92726.09,741.8544,1.9153614,-4.7884035,0
67932099,7.632715,7.489063,-4.6591167,0.24690023,0.0031926755,-0.69174635,14.4,58.95,30.45,27.90089,25.556786,92726.08,741.85547,-0.9576807,-2.873042,0
67965011,7.445967,6.5601125,-3.4859576,-0.79497623,-0.013834927,-0.4906078,12.75,59.1,30.6,27.852966,25.554384,92726.914,741.78094,-4.7884035,-0.9576807,0.9576807
67998014,7.824251,6.1866174,-3.1411927,-1.1961892,-0.036183655,-0.354387,15.6,60.45,31.2,27.852966,25.553322,92727.555,741.72314,-1.9153614,-0.9576807,-4.7884035
68031007,8.274361,6.7324953,-3.0023289,-1.7900268,-0.06598196,-0.203267,14.7,57,36.9,28.09258,25.552662,92726.91,741.782,2.873042,1.9153614,0
68064011,8.12592,6.6606693,-2.96881,-2.3785431,-0.088330686,-0.15856956,14.7,58.5,35.1,27.852966,25.552462,92726.05,741.85815,-1.9153614,-0.9576807,0
68097011,7.85777,6.3781533,-2.1212628,-2.8712795,-0.09578026,-0.17240448,17.25,55.5,44.55,28.09258,25.553047,92726.73,741.79767,0,4.7884035,0.9576807
68130014,7.776367,6.4547677,-1.2785037,-3.18629,-0.15431266,-0.079816885,13.8,56.1,39.6,28.044659,25.553635,92726.984,741.7744,-6.703765,2.873042,2.873042
68163007,7.4124484,6.133945,-0.6799533,-3.4150984,-0.21284503,-0.088330686,15.15,55.2,45.9,27.75712,25.554367,92726.66,741.80414,0.9576807,-0.9576807,12.449849
68295011,6.943185,4.7548847,2.0350714,-2.055019,-0.6842968,-0.021284504,12.6,47.1,54.3,27.948812,25.55587,92726.1,741.8539,-3.8307228,-0.9576807,14.365211
68328014,7.264008,4.735731,2.5761611,-1.3153822,-0.75985676,0.12238589,12.3,44.25,50.85,27.613352,25.556034,92725.7,741.8895,-0.9576807,5.746084,9.576807
68361007,7.6231384,4.074931,2.336741,-0.20113856,-0.84073794,0.36290076,10.65,42.45,49.5,27.948812,25.556309,92725.58,741.9003,-0.9576807,-0.9576807,16.280571
68394011,8.192958,3.5673606,2.2122424,0.75772834,-0.88330686,0.51827765,8.55,39.9,48.45,27.75712,25.557262,92725.8,741.88086,-5.746084,1.9153614,4.7884035
68427011,9.44752,3.347094,0.7086837,1.7549073,-0.73325115,0.5736174,8.85,42.15,47.4,27.852966,25.557959,92725.805,741.8803,0,2.873042,0
68460014,9.921572,3.7541082,-0.62728083,2.4445252,-0.36290076,0.6811041,8.1,44.1,46.35,27.852966,25.558197,92725.76,741.88464,-1.9153614,0.9576807,10.534488
68493007,9.308656,3.6487634,-1.0534488,2.7776277,-0.05533971,0.65556276,7.35,42.45,47.7,27.75712,25.55838,92725.72,741.8879,0,-1.9153614,8.619126
68526011,9.059659,3.1794999,-0.9528923,3.2437584,0.15431266,0.61086524,8.1,47.55,43.8,27.948812,25.559095,92727.125,741.762,-4.7884035,-0.9576807,7.6614456
68559011,9.332599,3.4332852,-2.1499932,3.421484,0.2617994,0.5108281,9.6,47.55,44.1,27.948812,25.560066,92726.53,741.81494,1.9153614,-0.9576807,4.7884035
68592011,8.939949,3.5913026,-2.3702598,3.2416298,0.33523092,0.38950643,7.05,49.8,41.25,27.948812,25.560799,92726.086,741.8549,-2.873042,-0.9576807,4.7884035
68625011,9.11712,3.916914,-2.920926,3.1384,0.29479036,0.28521234,9.3,50.1,40.95,27.948812,25.560469,92725.12,741.9419,0,-0.9576807,3.8307228
68658011,8.556877,4.256891,-3.2848446,2.7169669,0.25009292,0.22774418,7.05,52.8,35.1,27.90089,25.560085,92724.375,742.0078,-3.8307228,2.873042,20.111294
68691014,8.7532015,4.405331,-3.5338416,2.1635697,0.17240448,0.30649686,7.8,51.3,33.3,27.852966,25.560085,92723.875,742.0527,-6.703765,-0.9576807,12.449849
68724007,8.7532015,4.8362875,-3.9217024,1.5058786,0.22135884,0.3714146,6.3,52.8,33.6,27.75712,25.560965,92723.98,742.044,-1.9153614,8.619126,0
68757010,8.796297,4.5441947,-4.185065,0.5746816,0.27563432,0.51402074,3.9,49.95,34.65,27.948812,25.560598,92724.414,742.0046,-0.9576807,-1.9153614,8.619126
68790011,8.743625,4.098873,-3.739743,-0.040440556,0.35332274,0.59277344,6,51.3,33,27.852966,25.560469,92724.336,742.0116,-3.8307228,2.873042,4.7884035
68823011,9.064447,3.394978,-3.3039982,-0.5544613,0.42036897,0.65556276,9.45,48.9,36,27.75712,25.560507,92724.75,741.97437,-3.8307228,3.8307228,0.9576807
68856011,9.097966,3.0693667,-3.040636,-1.0312343,0.54381907,0.65449846,8.4,47.25,35.7,27.709198,25.56069,92725.375,741.9187,-6.703765,-0.9576807,6.703765
68901964,9.409213,2.2026656,-2.1883004,-1.2909051,0.6183148,0.6055441,8.4,48,36.45,28.044659,25.560102,92724.68,741.9803,-2.873042,-5.746084,6.703765
68934099,8.892065,2.0207062,-1.3455414,-1.3611441,0.6715261,0.5938376,7.8,47.1,40.2,27.852966,25.556126,92724.25,742.01917,-0.9576807,3.8307228,4.7884035
68967011,8.499416,2.1260512,-0.7661445,-1.328153,0.52466303,0.7034528,7.2,48,42.15,28.044659,25.55433,92725.2,741.9343,-1.9153614,-0.9576807,4.7884035
69000011,8.652645,2.3463178,-0.39743748,-1.2994189,0.21923038,0.8907565,5.1,43.5,45,27.613352,25.553432,92725.43,741.9138,-1.9153614,2.873042,9.576807
69033014,8.710106,2.1021092,-0.9720459,-1.30474,0.061725058,0.99292207,4.8,42.45,41.55,28.044659,25.553175,92723.96,742.0451,-0.9576807,-0.9576807,2.873042
69066007,8.762778,1.7764976,-1.4221559,-1.3111255,0.05214703,1.1238217,4.8,40.65,41.25,27.852966,25.552845,92724.42,742.004,-4.7884035,7.6614456,5.746084
69099007,8.954314,1.1540052,-1.4939818,-1.2185379,0.12770702,1.2110882,4.8,40.65,42.75,27.852966,25.55378,92725.02,741.95,2.873042,7.6614456,0
69132010,9.294291,0.22026655,-1.541866,-1.0897666,0.23732221,1.1844826,5.25,35.7,42,27.948812,25.554037,92724.945,741.95703,-1.9153614,9.576807,3.8307228
69165011,9.600749,-0.30166942,-1.1300632,-0.92268324,0.42356163,1.0620967,2.25,30.3,45.6,27.709198,25.554073,92723.83,742.057,-0.9576807,-0.9576807,7.6614456
69198011,9.572019,-0.7374141,-0.8619126,-0.7907193,0.5065712,0.9269401,3.75,30.3,43.05,27.56543,25.55455,92724.55,741.9927,2.873042,7.6614456,4.7884035
69231011,9.629479,-1.0773908,-0.6607997,-0.6598196,0.57787424,0.80561846,4.35,30.15,45.45,27.90089,25.555485,92723.9,742.05054,-3.8307228,5.746084,0.9576807
69264011,9.428367,-0.90021986,-0.29688102,-0.5235988,0.58425957,0.69387484,4.65,30.15,46.2,28.044659,25.556639,92724.83,741.9673,1.9153614,2.873042,4.7884035
69297011,9.591172,-1.2401965,0.31603462,-0.3682219,0.49380046,0.65237,5.85,27.75,46.5,27.852966,25.556913,92724.67,741.9819,-4.7884035,-0.9576807,7.6614456
69330011,9.797073,-1.0007763,0.33039984,-0.20645969,0.34587318,0.66088384,6.15,25.95,44.7,27.948812,25.55741,92724.76,741.9738,-1.9153614,5.746084,13.40753
69363014,9.80665,-1.1971009,0.39264908,-0.1351566,0.28521234,0.6715261,5.85,25.95,47.25,27.852966,25.557775,92724.97,741.9549,-2.873042,1.9153614,19.153614
69396007,9.931149,-1.5514427,0.18195933,-0.057468157,0.29053345,0.6438562,6.75,24.6,46.65,27.90089,25.557922,92725.52,741.9052,-3.8307228,9.576807,1.9153614
69429010,10.012551,-1.6998832,0.31124622,-0.03937633,0.31607488,0.59277344,6.45,23.25,47.25,28.044659,25.5586,92725.34,741.9214,-2.873042,5.746084,1.9153614
69462014,10.16578,-2.360683,0.320823,-0.05959661,0.30436838,0.45868105,6.9,25.2,48.6,28.044659,25.558674,92724.68,741.9803,-1.9153614,8.619126,7.6614456
69495007,9.854534,-2.6719291,1.0151415,0.0021284504,0.23093686,0.30223995,7.35,21.9,47.4,27.75712,25.558874,92725.086,741.94464,-0.9576807,7.6614456,13.40753
69528010,9.677363,-2.5761611,1.3120226,0.14579885,0.15218419,0.2149735,7.8,23.4,47.1,28.044659,25.559334,92725.31,741.9241,-2.873042,8.619126,11.492168
69561011,9.557653,-2.3989902,1.3024458,0.27882698,0.03724788,0.120257445,8.4,21.3,48,27.90089,25.559956,92725.4,741.9165,-4.7884035,5.746084,13.40753
69594011,9.485827,-2.0446482,1.0199299,0.28627658,-0.023412954,0.06917463,7.95,22.05,48.3,27.75712,25.559828,92726.64,741.80524,-0.9576807,5.746084,3.8307228
69627014,9.481039,-1.9967642,0.7613561,0.21710193,-0.048954356,0.027669854,6,22.2,53.1,27.75712,25.559755,92727,741.7728,-4.7884035,12.449849,10.534488
69660014,9.710882,-2.0446482,0.7086837,0.111743644,-0.09684449,-0.048954356,7.05,23.85,47.7,27.75712,25.560268,92726.81,741.7901,-0.9576807,3.8307228,12.449849
69693007,9.591172,-2.2409728,1.0342951,0.12770702,-0.12132167,-0.06598196,7.2,24.45,51.15,27.852966,25.560652,92726.81,741.7901,-7.6614456,7.6614456,13.40753
69726011,9.725247,-2.3463178,0.7469909,0.2330653,-0.14899153,-0.08407379,6.9,23.55,48.6,27.517508,25.56036,92726.25,741.84033,-1.9153614,9.576807,13.40753
69759011,9.65821,-2.1739352,0.6703765,0.3011757,-0.17559716,-0.09790871,9.3,19.2,51,27.948812,25.559847,92726.34,741.8323,-0.9576807,5.746084,3.8307228
69792014,9.706094,-2.0398598,0.39264908,0.31501064,-0.17240448,-0.10535829,6.75,23.4,50.25,27.75712,25.560194,92726.43,741.82416,-1.9153614,2.873042,7.6614456
69825007,9.514558,-1.9440918,0.2633622,0.2532856,-0.15111998,-0.11067942,5.85,24.75,46.8,27.709198,25.56003,92725.97,741.8652,-4.7884035,8.619126,8.619126
69858010,9.667787,-1.9297266,0.22505496,0.17666137,-0.11600055,-0.10748675,5.85,20.55,54,27.90089,25.560324,92726.29,741.8371,-2.873042,7.6614456,8.619126
69903964,9.404425,-1.9680338,0.25378537,0.120257445,-0.07023886,-0.09258759,7.2,25.2,46.8,27.90089,25.561295,92726.266,741.8393,-1.9153614,5.746084,7.6614456
69936099,9.481039,-1.9057846,0.51714754,0.11812899,-0.05533971,-0.08726646,7.35,24.6,47.7,27.90089,25.558783,92726.26,741.8398,-0.9576807,8.619126,7.6614456
69969011,9.648633,-1.8674773,0.39264908,0.10429406,-0.036183655,-0.081945345,5.4,24.45,47.25,27.709198,25.556328,92725.836,741.8771,-2.873042,6.703765,12.449849
70002011,9.495404,-1.9297266,0.40222588,0.10961519,-0.03511943,-0.07768843,6.9,25.2,48,27.948812,25.555504,92726.48,741.8198,-1.9153614,-0.9576807,6.703765
70035011,9.629479,-1.8435353,0.37828386,0.114936315,-0.026605628,-0.079816885,6.3,25.65,47.7,28.09258,25.555027,92726.4,741.8274,-4.7884035,8.619126,9.576807
70068011,9.634268,-1.7860745,0.4357447,0.091523364,-0.020220278,-0.07768843,6.45,27,46.8,27.75712,25.555265,92726.766,741.79443,-5.746084,10.534488,6.703765
70101011,9.662998,-1.7525556,0.4261679,0.076624215,-0.011706477,-0.06278928,5.55,26.55,45.9,28.044659,25.554861,92725.46,741.9106,-4.7884035,5.746084,8.619126
70134011,9.619903,-1.7381904,0.40222588,0.07236731,-0.007449576,-0.053211257,4.65,28.2,49.8,27.852966,25.555283,92725.66,741.8933,-2.873042,8.619126,3.8307228
70167011,9.610326,-1.7717092,0.40701428,0.06598196,0.0010642252,-0.05108281,4.5,26.85,46.35,27.709198,25.555887,92726.016,741.86145,-1.9153614,8.619126,4.7884035
70233011,9.682152,-1.733402,0.36870706,0.04150478,0.031926755,-0.054275483,6.15,27,46.2,27.75712,25.557024,92725.39,741.91705,-3.8307228,-0.9576807,10.534488
70266011,9.639056,-1.7477672,0.3878607,0.031926755,0.046825908,-0.046825908,5.85,27.6,45.9,27.852966,25.557795,92724.78,741.9716,-0.9576807,8.619126,12.449849
70299011,9.715671,-1.685518,0.45489833,0.004256901,0.058532387,-0.036183655,5.25,26.1,46.65,28.044659,25.557775,92725.21,741.9333,-5.746084,0.9576807,6.703765
70332011,9.758766,-1.6807296,0.4165911,-0.012770702,0.06385351,-0.038312107,6.15,27.45,46.8,27.852966,25.558344,92725.23,741.9322,-1.9153614,2.873042,7.6614456
70365011,9.701305,-1.685518,0.49799395,-0.021284504,0.071303084,-0.045761682,5.85,27,46.8,27.613352,25.558197,92724.97,741.9549,-5.746084,3.8307228,10.534488
70398011,9.701305,-1.6136919,0.5410896,-0.031926755,0.064917736,-0.04150478,5.55,27,47.25,27.948812,25.558216,92724.945,741.95703,-1.9153614,10.534488,7.6614456
