t_us,ax,ay,az,gx,gy,gz,mx,my,mz,imuTempC,baroTempC,pressPa,altM,hgx,hgy,hgz
44004359,-0.459687,0.067038,10.716447,0.166019,0.160698,0.047890,46.350,23.250,105.300,25.22,22.97,97175.16,351.376,10.534488,7.661446,16.280571
44038359,-0.191536,-0.162806,10.453085,0.108551,0.062789,0.054275,48.300,23.850,103.650,25.12,22.97,97174.28,351.453,2.873042,7.661446,16.280571
44071359,-0.138864,-0.253785,11.171345,0.042569,-0.128771,0.061725,47.700,22.200,104.100,25.27,22.97,97173.79,351.495,11.492168,-0.957681,22.984337
44104359,-0.129287,-0.167594,11.281479,0.034055,-0.315011,0.039376,46.800,24.000,104.250,25.31,22.97,97174.20,351.460,3.830723,-1.915361,21.068975
44138359,0.143652,0.100556,11.918336,0.036184,-0.490608,-0.018092,45.750,23.100,104.400,24.93,22.97,97174.47,351.437,10.534488,-0.957681,24.899698
44171359,-0.105345,-0.138864,12.186486,0.094716,-0.378864,-0.027670,46.500,23.100,104.100,25.27,22.97,97175.24,351.370,8.619126,2.873042,15.322891
44204359,-0.272939,-0.119710,12.028469,0.222423,-0.064918,0.086202,45.450,23.100,106.650,25.22,22.97,97174.83,351.406,5.746084,6.703765,18.195932
44238359,-0.651223,0.110133,11.252748,0.238386,0.024477,0.094716,46.050,23.250,106.050,25.07,22.96,97174.18,351.461,9.576807,9.576807,12.449849
44271359,-0.713472,0.550666,10.812215,0.260735,0.118129,-0.002128,46.500,23.400,105.900,24.93,22.96,97174.17,351.462,11.492168,0.957681,11.492168
44304359,-0.210690,0.253785,9.974244,0.264992,0.244772,-0.072367,46.200,23.850,105.450,25.07,22.96,97173.97,351.480,7.661446,-0.957681,7.661446
44337454,-0.081403,0.167594,8.729259,0.246900,0.228808,-0.106423,45.300,25.200,106.050,25.07,22.96,97174.60,351.425,11.492168,1.915361,11.492168
44371359,-0.287304,0.000000,7.513005,0.112808,-0.272442,-0.037248,46.350,24.750,105.750,25.12,22.96,97174.38,351.445,9.576807,5.746084,8.619126
44404359,0.335188,1.163582,8.724471,-0.106423,-0.717288,0.129835,46.500,25.350,106.200,25.27,22.96,97173.63,351.509,9.576807,2.873042,15.322891
44438359,0.656011,0.818817,9.102755,-0.432075,-0.758793,0.311818,45.300,25.200,107.550,25.27,22.96,97172.45,351.610,5.746084,-0.957681,17.238253
44471359,1.221043,0.536301,10.070012,-0.441653,-0.651306,0.522535,44.550,25.500,108.600,24.79,22.96,97172.46,351.609,4.788404,-0.957681,11.492168
44504359,1.556231,0.162806,11.113884,-0.406534,-0.328846,0.640664,43.800,24.750,108.150,25.22,22.96,97172.68,351.591,8.619126,4.788404,21.068975
44552644,0.679953,-0.330400,12.052411,-0.316075,-0.108551,0.623636,43.200,24.150,108.450,25.46,22.96,97172.38,351.616,8.619126,2.873042,20.111294
44576151,0.210690,-0.756568,12.052411,-0.113872,-0.053211,0.594902,42.450,24.900,109.050,25.07,22.96,97172.61,351.597,4.788404,5.746084,18.195932
44606046,-0.287304,0.076614,10.500969,0.197946,0.160698,0.509764,42.900,24.600,109.050,25.27,22.95,97172.58,351.600,7.661446,3.830723,18.195932
44638359,-0.948104,1.695095,10.022128,0.477837,0.716224,0.340552,43.950,24.900,108.750,25.27,22.95,97172.59,351.599,4.788404,4.788404,11.492168
44671363,-0.282516,0.339977,7.637504,0.382057,0.791784,0.360772,43.500,28.200,108.900,25.22,22.96,97172.10,351.641,3.830723,5.746084,13.407530
44704359,-0.569820,0.588974,6.981492,0.257542,0.608737,0.229873,43.950,26.850,108.450,25.22,22.96,97171.49,351.693,10.534488,3.830723,6.703765
44738359,-0.464475,0.095768,6.861782,0.098973,0.218166,0.035119,44.850,26.700,107.100,25.12,22.96,97171.43,351.698,6.703765,4.788404,8.619126
44771359,-0.028730,0.143652,7.129933,0.038312,0.249029,0.032991,44.850,27.000,107.850,25.41,22.96,97170.48,351.780,7.661446,2.873042,3.830723
44804359,0.134075,0.344765,6.885724,-0.062789,0.299047,0.131964,46.500,28.050,107.700,24.98,22.96,97170.18,351.806,9.576807,4.788404,4.788404
44837413,-0.665588,0.383072,6.866570,-0.048954,0.072367,0.177726,45.600,27.450,107.850,25.31,22.96,97170.06,351.816,7.661446,4.788404,12.449849
44871359,-0.694318,0.153229,8.432379,0.103230,-0.196882,0.134092,47.100,28.950,107.100,25.07,22.96,97170.25,351.800,12.449849,2.873042,13.407530
44904359,-0.229843,0.138864,9.567230,0.230937,-0.102166,0.091523,46.050,28.650,107.550,25.22,22.96,97169.82,351.837,4.788404,4.788404,10.534488
44938359,-0.067038,0.517148,9.390059,0.228808,0.096844,0.057468,46.350,28.950,107.850,25.27,22.96,97169.57,351.859,9.576807,2.873042,1.915361
44971359,-0.354342,0.459687,9.279925,0.070239,-0.018092,-0.004257,46.350,28.950,107.550,25.27,22.96,97169.04,351.904,8.619126,3.830723,10.534488
45004359,-0.651223,0.450110,9.926360,-0.064918,-0.207524,-0.075560,46.200,28.800,106.200,24.98,22.96,97169.13,351.896,13.407530,0.957681,15.322891
45038359,-0.646434,0.311246,10.821792,-0.234130,-0.180918,-0.207524,45.300,29.700,107.550,25.27,22.96,97169.38,351.874,5.746084,0.957681,16.280571
45071359,-0.794875,0.114922,10.510546,-0.199010,-0.079817,-0.307561,46.350,28.950,108.150,25.27,22.96,97169.40,351.873,11.492168,4.788404,16.280571
45104359,-0.526724,0.134075,10.304645,-0.071303,-0.017028,-0.465066,45.300,28.950,107.550,25.31,22.96,97169.91,351.829,7.661446,-2.873042,18.195932
45138359,-0.579397,0.277727,10.175357,-0.047890,-0.121322,-0.626829,45.750,28.350,109.050,25.46,22.96,97170.36,351.790,10.534488,-1.915361,8.619126
45171359,-0.459687,0.617704,10.548853,-0.091523,-0.178790,-0.975894,45.300,27.450,109.350,24.79,22.96,97170.89,351.745,2.873042,3.830723,6.703765
45204359,-0.679953,0.588974,10.639832,-0.043633,-0.031927,-1.217474,46.200,25.650,109.050,25.41,22.96,97170.47,351.781,9.576807,0.000000,12.449849
45238359,-0.526724,0.703895,10.103531,-0.150056,0.170276,-1.526099,46.350,24.750,109.650,25.31,22.96,97171.00,351.735,5.746084,2.873042,7.661446
45271359,-0.579397,0.751779,9.174581,-0.335231,0.240515,-1.821953,45.450,24.150,109.650,25.22,22.96,97171.14,351.723,10.534488,7.661446,12.449849
45304359,-0.550666,0.368707,9.188946,-0.350130,0.175597,-2.006064,45.750,22.650,107.700,25.27,22.96,97170.38,351.788,5.746084,-0.957681,8.619126
45338359,-0.665588,0.344765,9.093178,-0.394828,0.143670,-2.132707,47.250,18.900,108.450,25.07,22.96,97169.97,351.824,7.661446,7.661446,15.322891
45371359,-0.272939,-0.086191,9.859323,-0.302240,0.200074,-2.160377,46.950,17.700,109.800,25.12,22.96,97169.43,351.871,8.619126,2.873042,9.576807
45404359,-0.320823,-0.119710,10.462662,-0.135157,0.449103,-2.044377,47.100,16.800,108.150,25.27,22.96,97169.38,351.876,6.703765,3.830723,15.322891
45438359,0.081403,-0.287304,8.887277,0.063854,0.523599,-1.832596,47.700,14.250,108.450,24.93,22.96,97169.01,351.907,6.703765,2.873042,7.661446
45471359,-0.201113,-0.253785,8.537724,0.146863,0.044697,-1.451603,49.350,13.350,108.600,25.27,22.96,97170.05,351.817,5.746084,3.830723,13.407530
45504359,0.067038,1.144428,9.792285,-0.079817,-0.388442,-1.488851,46.200,10.500,108.450,25.12,22.96,97169.97,351.824,9.576807,-0.957681,19.153614
45538359,-0.416591,0.325611,10.888829,-0.196882,-0.386314,-1.459053,44.100,10.200,109.650,24.98,22.96,97170.00,351.821,7.661446,4.788404,18.195932
45571359,-0.287304,-0.277727,9.897630,-0.143670,-0.006385,-1.461181,44.700,8.100,110.250,25.22,22.96,97169.38,351.874,9.576807,7.661446,11.492168
45604359,-0.110133,-0.550666,8.599973,-0.240515,0.109615,-1.470759,43.950,8.100,109.500,25.12,22.96,97169.77,351.841,11.492168,7.661446,12.449849
45638584,-0.186748,-0.636858,8.470686,-0.098973,0.118129,-1.516521,43.500,7.500,109.350,25.27,22.96,97169.60,351.855,4.788404,2.873042,19.153614
45671359,-0.330400,-0.603339,9.193734,-0.001064,0.177726,-1.587824,42.450,7.050,108.450,25.22,22.96,97169.91,351.829,10.534488,1.915361,13.407530
45704359,-0.253785,-0.593762,9.797073,-0.200074,0.399084,-1.737880,42.750,4.500,109.350,24.93,22.96,97169.35,351.877,9.576807,4.788404,16.280571
45738359,-0.497994,-2.557007,9.926360,-0.316075,0.473580,-1.733623,42.750,3.300,108.600,25.27,22.96,97169.06,351.902,9.576807,-0.957681,7.661446
45771359,0.033519,-2.389413,9.648633,-0.036184,0.340552,-1.655934,42.300,3.000,108.600,24.98,22.96,97169.38,351.874,2.873042,4.788404,6.703765
45804359,-0.052672,-2.231396,9.854534,0.155377,-0.147927,-1.598466,42.000,1.500,107.850,25.12,22.96,97169.91,351.829,14.365211,3.830723,12.449849
45838363,-0.129287,-1.709460,11.109096,0.181983,-0.395892,-1.663384,40.500,-0.750,109.950,25.27,22.96,97170.57,351.772,8.619126,1.915361,10.534488
45871359,0.699107,-0.866701,11.305421,-0.148992,-0.124514,-1.973073,37.950,0.300,108.600,25.07,22.96,97170.89,351.745,7.661446,-1.915361,17.238253
45904359,0.225055,-1.369483,9.993398,-0.521470,-0.035119,-2.248708,37.350,-0.150,108.450,25.22,22.96,97170.07,351.815,11.492168,3.830723,17.238253
45938359,0.708684,-1.891419,9.117120,-0.571489,0.230937,-2.457296,34.800,-2.400,108.000,25.46,22.96,97169.63,351.853,1.915361,7.661446,12.449849
45971359,0.785298,-2.413355,8.513782,-0.154313,0.673654,-2.410470,33.750,-3.900,107.700,24.98,22.96,97169.35,351.877,2.873042,6.703765,20.111294
46004359,0.330400,-2.298434,7.862558,0.431011,0.916298,-2.121001,31.800,-5.700,107.850,25.27,22.96,97169.81,351.838,2.873042,7.661446,15.322891
46038360,-0.210690,-1.944092,7.699753,0.593838,0.678976,-1.954982,31.500,-5.100,108.000,25.22,22.96,97170.03,351.819,8.619126,11.492168,12.449849
46071359,-0.067038,-1.757344,8.188169,0.700260,0.310754,-1.732559,31.200,-3.900,108.000,25.12,22.96,97169.40,351.873,5.746084,3.830723,21.068975
46104359,-0.363919,-0.699107,9.481039,0.655563,-0.404406,-1.351566,30.150,-3.900,109.050,25.27,22.96,97169.42,351.871,11.492168,1.915361,22.984337
46138359,0.081403,0.924162,10.831368,0.246900,-0.989729,-1.386685,28.800,-2.550,109.650,25.22,22.96,97169.34,351.879,2.873042,-1.915361,21.068975
46171359,0.339977,0.339977,14.288596,-0.383121,-0.810940,-1.389878,27.000,-3.300,109.950,25.22,22.96,97169.82,351.837,8.619126,-0.957681,10.534488
46204359,0.900220,0.028730,12.990938,-0.859894,-0.009578,-1.293034,24.300,-3.150,110.850,25.50,22.96,97169.87,351.833,-0.957681,7.661446,13.407530
46238359,0.785298,-1.738190,9.026140,-0.687489,0.328846,-1.149363,23.850,-5.400,109.050,24.93,22.96,97169.86,351.834,9.576807,7.661446,12.449849
46271359,-0.708684,-1.637634,7.374141,0.068110,0.065982,-0.792848,21.900,-6.450,107.850,25.22,22.96,97169.99,351.822,13.407530,3.830723,12.449849
46304359,-0.814029,-0.842759,7.752425,0.620443,-0.071303,-0.412919,22.200,-5.250,108.600,25.27,22.96,97169.44,351.870,4.788404,3.830723,15.322891
46338359,-0.440533,-0.445322,8.705317,0.691746,0.171340,-0.159634,22.050,-5.100,108.750,25.31,22.96,97169.58,351.858,12.449849,1.915361,7.661446
46370745,-0.842759,-0.225055,8.236053,0.560847,0.258607,0.024477,22.350,-4.650,109.500,25.22,22.96,97169.71,351.847,8.619126,8.619126,6.703765
46404359,-0.565032,-0.076614,8.130709,0.261799,-0.124514,0.152184,22.350,-2.850,110.250,25.22,22.96,97169.16,351.894,5.746084,-0.957681,16.280571
46438359,-0.153229,-0.742203,9.959879,0.027670,-0.515085,0.274570,22.050,-2.850,111.300,25.31,22.96,97168.02,351.992,13.407530,5.746084,22.026655
46471359,0.306458,-0.220267,10.773908,-0.283084,-0.678976,0.276699,22.650,-3.750,109.950,25.22,22.96,97168.00,351.994,6.703765,5.746084,17.238253
46504359,0.426168,-0.895431,11.918336,-0.308625,-0.420369,0.210717,21.900,-4.500,110.400,25.12,22.96,97167.81,352.010,3.830723,0.000000,11.492168
46538702,0.416591,-0.823605,10.912771,-0.122386,0.001064,0.120257,22.200,-3.750,109.350,25.27,22.96,97168.56,351.945,7.661446,1.915361,10.534488
46571359,0.296881,-0.268151,9.634268,-0.074496,0.030863,0.048954,21.300,-5.400,109.800,25.22,22.96,97168.49,351.951,7.661446,2.873042,13.407530
46604359,0.244209,-0.622492,9.136273,0.152184,0.116001,0.030863,19.800,-3.900,108.750,25.12,22.96,97169.66,351.851,7.661446,-0.957681,9.576807
46638359,-0.181959,-0.287304,8.255207,0.116001,0.196882,0.029798,22.650,-4.200,109.650,25.27,22.96,97169.70,351.848,8.619126,10.534488,5.746084
46671363,-0.263362,-0.119710,7.632715,0.059597,-0.073432,0.100037,20.400,-4.500,108.150,25.22,22.96,97170.20,351.804,9.576807,4.788404,12.449849
46704359,0.114922,0.090980,8.207323,0.372479,-0.468259,0.220295,20.550,-3.150,106.950,25.31,22.96,97169.75,351.843,2.873042,-0.957681,19.153614
46738359,0.569820,0.225055,9.562442,0.573617,-0.533177,0.402277,18.450,-2.850,109.500,25.22,22.96,97168.95,351.912,6.703765,-0.957681,10.534488
46771359,0.426168,0.268151,10.223241,0.931197,-0.142606,0.334167,18.000,-3.150,110.250,25.41,22.96,97168.93,351.914,9.576807,1.915361,15.322891
46804359,0.416591,0.430956,11.113884,1.545255,-0.014899,0.315011,20.400,-0.750,110.700,25.12,22.96,97169.34,351.879,7.661446,4.788404,14.365211
46838359,0.158017,0.866701,12.588713,1.696375,-0.561911,0.196882,20.100,1.800,112.950,25.07,22.96,97169.62,351.854,7.661446,4.788404,21.068975
46871359,0.105345,-0.311246,16.912642,1.582503,-0.851380,0.157505,19.650,3.000,113.550,25.12,22.96,97169.29,351.883,4.788404,4.788404,19.153614
46904359,1.307234,-1.019930,18.569427,1.770871,0.151120,0.293726,20.400,6.000,114.750,25.27,22.96,97169.58,351.858,10.534488,2.873042,15.322891
46938363,1.450886,-1.000776,15.097836,1.886871,0.827967,0.446975,20.100,8.400,115.800,24.93,22.96,97169.30,351.882,11.492168,2.873042,15.322891
46971359,1.173159,-0.296881,12.248735,1.807054,0.805618,0.548076,21.150,11.400,116.850,25.07,22.96,97169.62,351.854,7.661446,8.619126,17.238253
47004359,1.460463,-0.004788,11.516110,1.462245,0.746022,0.723673,22.950,14.400,116.550,25.50,22.96,97169.50,351.864,2.873042,-1.915361,14.365211
47038359,1.795651,0.153229,11.372458,1.492044,0.761985,0.941839,24.450,16.350,116.850,25.22,22.96,97169.70,351.847,-1.915361,7.661446,18.195932
47071359,1.896208,0.158017,10.783484,1.842174,0.708774,1.208960,26.100,17.250,117.000,25.27,22.96,97169.34,351.879,4.788404,-3.830723,15.322891
47104359,2.671929,2.355895,8.312668,2.070982,0.697067,1.465438,28.050,20.100,117.600,25.12,22.96,97169.27,351.884,2.873042,0.957681,11.492168
47138359,3.806781,3.232172,9.572019,1.243015,0.870536,1.874101,28.200,23.850,116.400,25.22,22.96,97169.86,351.834,0.957681,-4.788404,4.788404
47171359,3.821146,4.122815,9.188946,0.913105,1.372850,1.708081,29.700,24.900,118.800,25.22,22.96,97170.16,351.808,8.619126,-1.915361,10.534488
47204359,3.600879,4.711789,7.321469,0.275634,1.802797,1.305804,31.800,26.700,116.100,25.27,22.96,97168.95,351.912,2.873042,-2.873042,11.492168
47238359,3.064578,5.813122,6.033388,-0.109615,1.840045,1.079124,34.500,26.550,115.950,25.27,22.96,97168.27,351.970,1.915361,-3.830723,8.619126
47271359,2.882619,5.664681,5.401319,-0.425690,1.742137,0.887564,36.600,26.100,114.900,25.31,22.96,97168.49,351.951,7.661446,-5.746084,12.449849
47304359,2.791639,6.593631,7.565677,-0.889692,1.583567,0.803490,36.450,25.500,115.050,25.12,22.96,97167.34,352.051,4.788404,-7.661446,4.788404
47338359,3.165135,6.751649,7.742848,-1.352630,2.013514,0.653434,40.500,25.200,114.000,24.98,22.96,97166.76,352.100,4.788404,-1.915361,9.576807
47371359,2.073379,6.986280,5.995081,-1.808119,2.171019,0.486351,43.050,24.000,115.050,24.93,22.96,97167.29,352.055,3.830723,-5.746084,1.915361
47404359,0.866701,7.517793,4.735731,-2.209331,2.003936,0.266056,45.150,21.450,112.050,25.27,22.96,97167.10,352.071,9.576807,-1.915361,3.830723
47438359,0.047884,6.665458,5.090073,-2.563718,1.513328,-0.044697,48.000,19.200,109.800,25.27,22.96,97165.64,352.197,12.449849,-0.957681,13.407530
47471359,-0.972046,5.999869,6.579266,-2.854252,1.368594,-0.223487,51.150,14.100,109.650,25.12,22.96,97165.38,352.220,7.661446,0.957681,7.661446
47504359,-1.221043,5.243302,7.211336,-3.029849,1.352630,-0.303304,49.800,12.000,108.000,24.93,22.96,97165.46,352.212,14.365211,0.957681,17.238253
47538359,-2.015918,4.558560,7.163452,-3.096895,1.433511,-0.427819,51.600,7.050,104.850,25.27,22.96,97164.44,352.301,8.619126,-0.957681,12.449849
47571359,-2.767697,3.342306,6.943185,-3.107538,1.380300,-0.609801,53.250,4.200,102.000,25.07,22.96,97165.48,352.210,9.576807,-1.915361,2.873042
47604359,-2.906561,2.159570,5.999869,-3.096895,1.177033,-0.841802,54.600,1.200,100.500,25.22,22.96,97165.47,352.212,10.534488,-2.873042,16.280571
47638449,-3.816358,1.058237,5.597643,-2.961739,0.893949,-0.905656,55.350,-2.100,94.650,25.27,22.96,97165.02,352.250,19.153614,7.661446,3.830723
47671359,-3.897760,0.090980,5.099649,-2.692490,0.570425,-1.103601,52.800,-5.100,91.050,25.07,22.96,97164.92,352.259,10.534488,5.746084,6.703765
47704359,-4.022259,-1.230620,5.410896,-2.400892,0.469323,-1.169584,52.800,-7.350,88.950,25.31,22.96,97164.64,352.283,14.365211,7.661446,12.449849
47738359,-3.596091,-2.360683,5.315128,-1.898578,0.552333,-1.401585,53.550,-12.000,86.700,25.27,22.96,97164.11,352.329,9.576807,8.619126,0.000000
47771359,-2.973598,-3.418920,3.600879,-1.554833,0.551269,-1.578246,51.000,-13.050,83.850,25.50,22.96,97164.27,352.314,12.449849,6.703765,7.661446
47807621,-3.107674,-4.319140,2.834735,-0.998243,-0.048954,-1.628265,50.250,-15.450,82.350,24.79,22.96,97164.05,352.333,5.746084,11.492168,5.746084
47838359,-2.274492,-4.534618,3.380613,-0.799233,-0.332038,-1.655934,47.400,-15.900,81.450,25.12,22.96,97163.91,352.346,9.576807,8.619126,6.703765
47871359,-1.623269,-5.410896,4.256891,-0.526791,-0.332038,-1.642099,45.750,-19.200,81.750,25.12,22.96,97164.96,352.255,6.703765,6.703765,9.576807
47904359,-0.876278,-5.793968,3.581726,-0.095780,-0.363965,-1.645292,43.200,-19.200,81.750,25.07,22.96,97165.40,352.217,10.534488,12.449849,2.873042
47938359,-0.067038,-6.421249,4.050989,0.163891,-0.630021,-1.698503,41.100,-21.450,84.150,24.79,22.96,97164.84,352.266,15.322891,13.407530,11.492168
47971359,0.857124,-6.976704,6.315904,0.594902,-0.860958,-1.631457,39.300,-21.900,83.100,24.98,22.96,97165.48,352.210,3.830723,10.534488,10.534488
48004359,1.283292,-7.230489,7.196970,1.205767,-0.683233,-1.472888,35.700,-23.550,84.750,24.98,22.96,97165.71,352.191,5.746084,19.153614,15.322891
48038359,1.771709,-7.723695,8.154651,1.987973,-0.524663,-1.219602,33.900,-22.800,89.850,25.22,22.96,97166.28,352.142,-0.957681,12.449849,3.830723
48071359,1.896208,-8.125920,8.590396,2.246579,-0.668333,-1.000372,32.700,-21.450,91.050,25.12,22.96,97167.20,352.062,3.830723,7.661446,13.407530
48104359,1.948880,-8.125920,9.265560,2.429626,-1.015271,-0.683233,29.850,-21.300,94.800,25.31,22.96,97168.89,351.917,4.788404,5.746084,17.238253
48138359,2.351106,-7.963115,11.798626,2.547755,-1.175969,-0.464002,27.900,-17.700,98.700,25.31,22.96,97169.08,351.901,7.661446,12.449849,11.492168
48171359,2.245761,-7.948750,12.880805,2.642471,-0.953546,-0.211781,26.100,-16.950,101.850,25.22,22.96,97169.50,351.864,9.576807,10.534488,16.280571
48204359,1.460463,-7.776367,13.441049,2.687169,-0.709838,0.173469,24.450,-14.100,106.350,25.22,22.96,97169.13,351.896,5.746084,10.534488,20.111294
48238359,1.230620,-7.565677,13.881581,2.683976,-0.637471,0.491672,23.400,-9.450,107.850,25.41,22.96,97168.66,351.937,6.703765,8.619126,17.238253
48271359,0.919373,-6.564901,14.317327,2.579682,-0.607673,0.867343,22.800,-5.850,109.050,25.22,22.96,97169.56,351.859,8.619126,9.576807,16.280571
48304359,1.125275,-5.315128,14.010868,2.676526,-0.313946,1.106794,23.100,-4.350,111.600,25.27,22.96,97169.20,351.891,7.661446,3.830723,6.703765
48338359,1.436521,-3.280056,13.412318,2.575425,0.093652,1.298355,23.550,0.450,112.650,24.98,22.96,97170.10,351.813,6.703765,6.703765,11.492168
48371359,0.948104,-2.312799,12.837709,2.193368,0.308625,1.260043,25.500,3.750,116.100,25.31,22.96,97170.17,351.807,9.576807,-0.957681,13.407530
48404359,0.703895,-0.823605,11.487380,1.750650,0.401213,1.137657,26.250,5.250,115.500,25.22,22.96,97170.63,351.768,4.788404,6.703765,5.746084
48438359,1.072602,-0.220267,10.864887,1.217474,0.272442,0.920555,27.600,7.050,115.950,25.07,22.96,97170.14,351.809,10.534488,3.830723,18.195932
48471359,0.809240,0.627281,10.721235,0.707710,0.409727,0.674719,28.200,7.800,117.000,25.41,22.96,97169.38,351.874,8.619126,-1.915361,11.492168
48504359,0.981623,0.617704,10.491392,0.157505,0.637471,0.346937,29.250,9.450,116.550,25.27,22.96,97169.36,351.877,-0.957681,-0.957681,7.661446
48538359,0.507571,0.780510,9.696517,-0.276699,0.398020,0.088331,30.600,8.700,116.550,25.07,22.96,97168.98,351.909,3.830723,-5.746084,11.492168
48574145,0.684742,0.756568,9.955091,-0.755600,0.252221,-0.058532,30.600,6.450,116.850,25.31,22.96,97169.86,351.834,8.619126,-0.957681,22.984337
48604359,0.531513,0.651223,9.504981,-0.898206,0.319268,-0.062789,30.600,6.000,116.850,25.22,22.96,97170.37,351.790,7.661446,2.873042,16.280571
48638359,0.387861,0.833182,9.246407,-1.166391,0.376736,-0.062789,32.850,6.000,116.100,25.27,22.96,97170.61,351.769,7.661446,0.957681,4.788404
48695016,-0.344765,0.775721,10.352529,-1.383493,0.526791,0.021285,33.900,2.250,114.000,25.22,22.96,97170.56,351.773,8.619126,-1.915361,13.407530
48718226,-0.373495,0.277727,10.817003,-1.553769,0.686425,0.015963,32.850,0.000,114.000,25.41,22.95,97169.90,351.831,8.619126,2.873042,20.111294
48747943,-0.967257,-0.153229,10.687716,-1.426062,0.647049,0.235194,34.350,-0.750,112.950,25.22,22.95,97170.03,351.819,3.830723,0.957681,15.322891
48776963,-1.307234,0.837971,10.769119,-1.000372,0.276699,0.355451,35.400,-1.050,110.700,25.22,22.95,97170.84,351.749,6.703765,-0.957681,17.238253
48806120,-0.837971,1.632846,12.492945,-0.951417,-0.200074,0.341616,36.000,-3.600,109.050,25.31,22.95,97170.54,351.775,9.576807,1.915361,17.238253
48843850,-0.244209,1.685518,13.986926,-0.816261,-0.167083,0.419305,35.550,-3.150,109.500,24.98,22.95,97170.59,351.770,7.661446,-0.957681,15.322891
48871359,0.272939,1.877054,14.403518,-0.848187,0.294790,0.361837,34.650,-5.250,108.900,24.93,22.95,97170.64,351.766,2.873042,1.915361,18.195932
48904359,0.665588,1.326388,12.890382,-1.008885,0.746022,0.415048,36.150,-6.000,108.600,25.27,22.96,97170.92,351.742,7.661446,-0.957681,15.322891
48938359,-0.541090,1.086968,11.401189,-0.382057,0.708774,0.408662,39.450,-7.950,107.100,25.22,22.96,97169.92,351.828,8.619126,-0.957681,20.111294
48971359,-1.063026,1.632846,13.158532,-0.883307,0.621507,0.406534,38.250,-7.500,105.300,25.07,22.96,97169.10,351.899,3.830723,7.661446,10.534488
49004359,-1.805228,0.531513,11.549629,-1.278134,0.721545,0.372479,41.250,-6.450,104.250,25.22,22.96,97169.22,351.889,6.703765,2.873042,15.322891
49038359,-1.900996,0.316035,11.544841,-0.618315,1.164262,0.244772,42.300,-8.700,103.200,25.27,22.96,97169.41,351.872,14.365211,2.873042,11.492168
49071359,-2.422932,0.205901,10.563218,-0.254350,1.692118,0.080881,43.050,-8.400,101.700,24.93,22.96,97168.64,351.939,7.661446,0.957681,15.322891
49104359,-3.011906,-0.196325,8.178593,0.262864,1.730430,-0.352259,45.450,-7.800,101.100,25.46,22.96,97169.05,351.903,13.407530,3.830723,7.661446
49138359,-2.245761,-1.637634,9.370906,0.419305,1.331346,-0.524663,46.800,-7.200,98.400,25.27,22.96,97169.05,351.903,9.576807,5.746084,15.322891
49171359,-1.924938,-1.628057,9.078813,0.096844,1.406906,-0.425690,45.150,-7.800,97.950,25.07,22.96,97168.52,351.949,7.661446,-0.957681,7.661446
49204359,-1.934515,-1.565808,8.101978,-0.308625,1.374979,-0.391635,49.050,-8.100,97.500,25.12,22.96,97167.76,352.015,11.492168,9.576807,9.576807
49238359,-2.097321,-1.647211,6.440403,-0.415048,1.388814,-0.413984,47.400,-8.700,94.800,25.41,22.96,97167.36,352.049,6.703765,-0.957681,12.449849
49271359,-1.996764,-2.039860,5.295974,-0.464002,1.539934,-0.600223,47.250,-10.500,93.300,25.41,22.96,97166.52,352.121,8.619126,1.915361,12.449849
49304359,-2.365471,-3.390190,2.700660,-0.240515,1.299419,-0.808811,49.800,-10.500,92.850,25.22,22.95,97166.13,352.155,9.576807,11.492168,10.534488
49343688,-1.422156,-5.300763,3.438074,0.890756,0.093652,-0.697067,48.900,-10.950,91.650,25.27,22.95,97165.72,352.190,6.703765,3.830723,16.280571
49371359,-0.866701,-5.942409,4.759673,1.090831,-0.170276,-0.337359,48.000,-11.550,92.850,25.12,22.95,97165.61,352.200,10.534488,5.746084,10.534488
49404359,-0.670376,-4.850653,7.378930,0.709838,0.122386,0.250093,48.000,-10.050,95.100,24.98,22.95,97165.47,352.212,10.534488,5.746084,1.915361
49438359,-2.111686,-3.892972,5.300763,0.399084,0.318203,0.290533,49.500,-8.850,93.900,25.22,22.95,97165.44,352.214,11.492168,8.619126,16.280571
49471359,-2.207454,-4.338294,3.485958,0.669398,-0.373543,0.240515,49.500,-8.850,93.900,25.27,22.95,97165.05,352.247,5.746084,5.746084,5.746084
49504359,-1.096544,-4.285621,5.722142,0.882243,-0.864151,0.429947,49.950,-7.950,96.000,25.07,22.95,97164.59,352.288,6.703765,10.534488,0.957681
49538359,-1.024718,-4.161122,6.593631,1.118501,-0.838609,0.641728,49.500,-7.050,97.200,25.31,22.95,97164.98,352.253,7.661446,6.703765,17.238253
49571359,-0.852336,-3.711013,7.800309,1.056776,-0.764114,0.681104,48.300,-4.650,98.700,25.31,22.95,97164.93,352.258,8.619126,7.661446,10.534488
49604359,-0.684742,-3.643975,8.082825,0.748150,-0.696003,0.650242,49.950,-3.300,100.650,25.12,22.95,97164.50,352.295,10.534488,10.534488,11.492168
49638431,-0.292093,-3.835511,8.327033,0.444846,-1.014207,0.825839,48.750,-2.850,101.850,24.98,22.95,97163.91,352.345,4.788404,-0.957681,12.449849
49671359,-0.335188,-3.323152,9.385271,0.377800,-1.210024,0.970573,48.750,-1.200,102.900,25.22,22.95,97163.94,352.343,10.534488,7.661446,7.661446
