t_us,ax,ay,az,gx,gy,gz,mx,my,mz,imuTempC,baroTempC,pressPa,altM,hgx,hgy,hgz
18194344,8.145074,0.301669,3.452439,0.321396,-1.411163,0.090459,-6.450,14.850,85.500,25.84,23.12,97104.52,357.463,-4.788404,-0.957681,2.873042
18227344,8.853758,-0.330400,5.501875,0.216038,-1.355823,-0.008514,-7.950,15.150,83.250,25.50,23.12,97104.57,357.458,2.873042,6.703765,8.619126
18260344,9.126697,0.153229,6.344635,-0.290533,-1.064225,0.027670,-9.450,15.900,82.950,25.60,23.12,97104.78,357.440,-4.788404,-3.830723,3.830723
18294344,9.145850,-0.205901,3.964798,-0.202203,-0.908848,0.080881,-10.500,13.650,82.650,25.84,23.12,97104.52,357.463,-1.915361,2.873042,9.576807
18327344,8.657434,0.071826,2.336741,-0.056404,-0.906720,0.151120,-10.650,13.050,81.750,25.79,23.12,97103.99,357.508,-3.830723,7.661446,8.619126
18360344,9.188946,0.124498,3.222595,0.025541,-0.993986,0.227744,-12.000,13.350,81.150,25.74,23.12,97103.48,357.552,-2.873042,5.746084,3.830723
18394344,8.681376,0.220267,2.293645,0.026606,-0.993986,0.263928,-13.650,14.700,79.800,25.74,23.12,97103.59,357.542,-1.915361,-0.957681,18.195932
18442607,9.519346,-0.052672,3.433285,0.019156,-0.902463,0.254350,-15.600,14.100,77.550,25.84,23.12,97103.83,357.522,-2.873042,7.661446,4.788404
18466050,9.279925,-0.253785,2.868254,-0.118129,-0.709838,0.200074,-15.900,12.750,78.750,25.74,23.12,97103.74,357.530,3.830723,1.915361,1.915361
18495744,9.490616,-0.239420,1.431733,0.084074,-0.450167,0.135157,-15.450,12.750,77.400,25.50,23.12,97105.13,357.410,-2.873042,2.873042,5.746084
18575024,10.251971,-0.593762,2.212242,0.038312,-0.301176,0.014899,-17.700,12.750,75.900,25.84,23.12,97104.97,357.424,-4.788404,4.788404,4.788404
18606585,9.907207,-0.689530,1.527501,-0.190496,-0.311818,0.022349,-17.100,12.900,76.050,25.84,23.11,97104.18,357.492,-2.873042,-0.957681,7.661446
18635779,9.442732,-0.392649,1.958457,-0.214973,-0.256478,0.040441,-15.600,12.600,75.300,25.84,23.10,97104.96,357.424,-0.957681,-0.957681,0.957681
18664743,9.696517,-0.387861,1.096544,-0.040441,-0.167083,0.025541,-18.600,13.350,75.000,25.60,23.10,97104.77,357.441,-0.957681,5.746084,5.746084
18693726,9.864111,-0.378284,1.575385,0.083010,-0.180918,0.110679,-16.500,12.300,75.150,25.41,23.10,97104.45,357.468,-1.915361,7.661446,4.788404
18722715,9.634268,-0.248997,1.699883,0.051083,-0.224552,0.162826,-17.250,11.550,74.100,25.50,23.10,97104.79,357.439,-0.957681,-2.873042,5.746084
18751745,9.557653,-0.617704,1.972822,0.095780,-0.190496,0.164955,-19.050,12.750,73.050,25.60,23.11,97104.25,357.486,-6.703765,10.534488,5.746084
18780714,9.806650,-0.464475,1.695095,0.103230,-0.116001,0.140478,-18.450,12.750,73.800,25.74,23.11,97104.08,357.501,3.830723,1.915361,3.830723
18809758,9.581595,-0.383072,1.623269,0.036184,-0.056404,0.138349,-19.350,11.700,73.500,25.79,23.12,97104.64,357.452,-1.915361,4.788404,11.492168
18838725,9.217676,-0.478840,1.465251,0.012771,-0.056404,0.071303,-17.700,12.000,73.800,25.50,23.12,97104.20,357.490,-5.746084,5.746084,1.915361
18867718,9.576807,-0.569820,1.704672,-0.001064,-0.060661,-0.006385,-17.250,12.750,73.800,25.74,23.12,97104.04,357.504,-0.957681,3.830723,9.576807
18896732,9.672575,-0.512359,1.426944,-0.044697,-0.018092,-0.055340,-18.600,11.700,73.950,25.50,23.13,97104.43,357.470,-0.957681,7.661446,4.788404
18927344,9.749189,-0.584185,1.244985,-0.040441,-0.007450,-0.053211,-18.600,11.400,73.500,25.84,23.13,97104.30,357.482,-7.661446,5.746084,8.619126
18960344,9.629479,-0.569820,1.316811,-0.026606,0.002128,-0.061725,-18.000,11.550,73.050,25.46,23.13,97103.82,357.523,-6.703765,-0.957681,10.534488
18994344,9.734824,-0.541090,1.422156,-0.030863,-0.010642,-0.042569,-17.700,12.300,74.850,25.46,23.13,97103.25,357.572,-1.915361,-0.957681,3.830723
19027344,9.753978,-0.560243,1.312023,-0.006385,-0.008514,-0.020220,-19.350,13.350,72.150,25.31,23.13,97102.87,357.605,-0.957681,5.746084,10.534488
19060344,9.792285,-0.426168,1.201889,0.018092,0.019156,0.010642,-18.900,12.900,73.200,25.74,23.13,97103.38,357.561,-0.957681,4.788404,9.576807
19094347,9.787497,-0.454898,1.134852,0.012771,0.104294,0.024477,-18.750,12.300,74.400,25.74,23.13,97103.76,357.528,-6.703765,4.788404,4.788404
19127344,9.610326,-0.545878,1.403002,0.030863,0.147927,0.007450,-17.250,13.050,73.800,25.46,23.13,97104.14,357.496,-0.957681,10.534488,7.661446
19160344,9.572019,-0.512359,1.383849,0.044697,0.121322,0.000000,-18.000,12.000,73.800,25.79,23.13,97103.91,357.515,-0.957681,4.788404,7.661446
19194344,9.658210,-0.622492,1.450886,0.036184,0.076624,0.020220,-16.500,12.750,75.600,25.60,23.13,97103.93,357.513,-2.873042,1.915361,5.746084
19227344,9.883265,-0.541090,1.541866,0.034055,0.031927,0.060661,-17.700,12.750,73.050,25.46,23.13,97104.36,357.477,-0.957681,4.788404,12.449849
19260344,9.739613,-0.531513,1.484405,0.017028,0.010642,0.081945,-18.000,12.000,73.350,25.65,23.13,97104.57,357.458,-0.957681,-0.957681,3.830723
19294344,9.643845,-0.459687,1.355118,0.026606,0.000000,0.074496,-17.850,13.650,73.950,25.84,23.13,97104.76,357.442,-3.830723,2.873042,2.873042
19327344,9.572019,-0.536301,1.470040,0.031927,0.056404,0.041505,-18.000,12.000,74.400,25.65,23.13,97104.27,357.485,2.873042,2.873042,4.788404
19360344,9.629479,-0.665588,1.355118,0.022349,0.150056,0.034055,-18.000,12.300,75.150,25.74,23.13,97104.22,357.489,-0.957681,7.661446,4.788404
19394347,9.610326,-0.646434,1.187524,0.083010,0.305433,-0.028734,-17.100,11.700,74.700,25.65,23.13,97104.16,357.494,-0.957681,3.830723,3.830723
19427344,9.643845,-0.421380,1.790863,0.056404,0.359708,-0.060661,-16.800,11.700,75.300,25.65,23.12,97102.82,357.609,-0.957681,4.788404,8.619126
19460344,9.868899,-0.517148,1.910573,-0.008514,0.393763,-0.025541,-18.450,13.500,75.600,25.74,23.12,97102.77,357.613,-0.957681,1.915361,4.788404
19509844,10.266336,-0.656011,2.446874,0.077688,0.806683,0.076624,-16.200,12.000,76.950,25.46,23.12,97102.45,357.641,-1.915361,6.703765,7.661446
19533005,9.931149,-0.938527,2.715025,0.089395,1.041876,0.080881,-16.500,12.300,76.950,25.74,23.12,97102.30,357.654,0.957681,3.830723,8.619126
19561793,9.528923,-0.339977,3.596091,-0.036184,1.397328,0.181983,-14.400,10.500,78.750,25.84,23.12,97101.66,357.708,1.915361,4.788404,9.576807
19594350,9.323022,-0.612916,3.529053,-0.109615,1.532484,0.273506,-12.900,12.750,79.800,25.98,23.12,97102.65,357.624,-1.915361,3.830723,17.238253
19627344,8.901642,-0.948104,3.581726,0.045762,1.859201,0.355451,-11.850,10.500,82.050,25.50,23.12,97103.30,357.568,-0.957681,2.873042,4.788404
19660344,8.255207,-0.828394,3.945644,0.201139,2.097588,0.395892,-9.450,10.650,83.700,25.50,23.12,97103.48,357.552,-0.957681,6.703765,11.492168
19694347,7.685388,-0.459687,5.094861,0.107487,2.277442,0.203267,-6.750,11.550,86.400,25.65,23.12,97104.66,357.451,-1.915361,1.915361,9.576807
19727344,7.747637,-0.708684,4.793192,-0.046826,2.042248,0.079817,-2.850,11.400,87.300,25.79,23.12,97104.41,357.472,0.957681,7.661446,6.703765
19760344,7.934384,-0.928950,4.352659,-0.135157,1.717659,0.024477,-0.600,11.700,88.650,25.60,23.12,97105.07,357.415,-2.873042,-0.957681,11.492168
19794344,7.915231,-1.134852,5.631162,0.065982,1.265364,0.046826,1.350,9.900,90.450,25.79,23.12,97105.31,357.395,-0.957681,6.703765,16.280571
19827344,8.116343,-1.019930,7.422025,-0.121322,0.992922,0.177726,2.850,10.950,91.200,25.65,23.12,97104.59,357.456,-1.915361,4.788404,6.703765
19860344,8.101978,-1.163582,7.896077,-0.284148,1.109987,0.378864,3.000,10.050,91.350,25.50,23.12,97104.42,357.471,-1.915361,0.957681,16.280571
19894344,7.302315,-1.719037,8.279149,-0.299047,1.602723,0.391635,6.000,9.300,91.050,25.65,23.12,97103.63,357.540,3.830723,3.830723,12.449849
19927344,6.354211,-1.699883,7.618350,-0.282020,1.995422,0.171340,9.450,11.400,93.450,25.79,23.12,97103.95,357.511,-0.957681,7.661446,11.492168
19960344,5.013458,-1.599327,7.790732,-0.553397,2.006064,-0.046826,13.200,10.050,92.550,25.79,23.12,97103.50,357.551,3.830723,1.915361,9.576807
19994344,4.103662,-2.059013,7.177817,-0.626829,1.956046,-0.302240,15.600,7.500,93.000,25.50,23.13,97103.95,357.512,6.703765,4.788404,15.322891
20027344,3.749320,-2.317587,6.885724,-0.057468,1.726173,-0.247964,17.100,6.000,93.450,25.79,23.12,97103.83,357.522,3.830723,8.619126,14.365211
20062790,3.677494,-1.412579,7.125144,0.619379,1.333474,-0.257542,20.400,7.200,92.400,25.84,23.13,97103.41,357.559,0.000000,5.746084,11.492168
20094347,3.648763,-1.489193,9.035717,0.770499,1.428190,-0.295855,22.350,11.250,93.900,25.41,23.12,97103.08,357.587,6.703765,2.873042,16.280571
20127344,3.677494,-1.019930,9.864111,0.461874,1.908156,-0.477837,23.100,10.800,93.300,25.60,23.12,97103.05,357.589,-0.957681,1.915361,13.407530
20160344,2.887407,-0.469264,8.959103,0.548076,1.811311,-0.358644,27.900,9.300,93.300,25.74,23.12,97103.54,357.547,6.703765,12.449849,16.280571
20194344,2.489970,-0.689530,9.725247,0.489544,1.753843,-0.323524,30.150,11.550,92.850,25.74,23.12,97103.85,357.520,4.788404,2.873042,16.280571
20227344,2.011129,-0.660800,10.103531,0.390571,1.654870,-0.238386,32.850,12.600,90.900,25.74,23.12,97104.02,357.506,6.703765,-0.957681,15.322891
20260344,1.350330,-0.742203,11.099519,0.415048,1.223859,-0.155377,33.150,12.900,90.450,25.79,23.12,97104.30,357.482,1.915361,4.788404,16.280571
20294344,1.426944,-0.177171,12.502522,0.068110,0.493800,0.085138,34.800,12.300,91.050,25.65,23.12,97104.66,357.451,3.830723,1.915361,20.111294
20327344,2.446874,-0.478840,11.305421,-0.406534,0.125579,0.311818,36.900,13.650,90.150,25.94,23.12,97104.48,357.466,6.703765,7.661446,7.661446
20360344,1.867477,-0.062249,8.508993,-0.727930,-0.173469,0.451231,35.400,13.650,90.900,25.94,23.12,97104.04,357.504,1.915361,4.788404,10.534488
20394344,1.551443,-0.129287,6.895301,-0.612994,-0.485287,0.501250,35.400,12.150,89.850,25.79,23.12,97103.81,357.523,10.534488,4.788404,5.746084
20470329,-0.497994,-1.024718,3.936068,0.446975,-0.668333,-0.236258,34.050,11.250,91.800,25.84,23.12,97103.66,357.537,7.661446,3.830723,8.619126
20494053,-0.732626,-0.861913,6.689400,1.040812,-0.289469,-0.578938,33.150,12.900,91.200,25.79,23.12,97103.05,357.589,5.746084,-0.957681,12.449849
20523793,0.306458,-0.651223,9.279925,1.893257,0.291598,-0.928004,32.100,13.650,91.950,25.79,23.11,97103.98,357.509,6.703765,2.873042,17.238253
20655496,1.982399,-0.014365,9.710882,-1.364337,-0.284148,0.751343,34.800,13.500,91.350,25.74,23.11,97103.70,357.533,13.407530,5.746084,13.407530
20687012,1.283292,-0.579397,8.082825,-1.267492,-0.221359,0.721545,34.350,12.900,92.700,25.65,23.09,97103.77,357.528,8.619126,2.873042,2.873042
20716732,-0.603339,-1.096544,3.825934,-0.798169,0.020220,0.531048,35.550,12.000,91.350,25.65,23.08,97103.67,357.536,16.280571,4.788404,5.746084
20745759,-1.101333,-0.890643,2.786851,-0.150056,0.084074,0.093652,34.650,10.950,91.200,25.50,23.08,97104.16,357.494,7.661446,2.873042,10.534488
20774738,-2.044648,-0.454898,2.782062,0.545947,-0.076624,-0.479966,34.800,12.000,91.350,25.31,23.08,97103.82,357.523,9.576807,7.661446,7.661446
20803718,-0.421380,0.047884,9.528923,1.601659,0.006385,-1.112115,33.900,11.400,91.650,25.74,23.09,97104.71,357.446,5.746084,3.830723,17.238253
20832735,2.274492,0.861913,14.235924,1.746394,0.831160,-1.177033,33.450,13.500,91.800,25.65,23.09,97105.38,357.389,0.957681,-0.957681,17.238253
20861704,5.386954,0.833182,19.450495,0.628957,1.079124,-0.641728,33.450,14.700,91.800,25.50,23.10,97105.91,357.343,-0.957681,-2.873042,29.688101
20890716,4.989516,0.258574,20.321983,-0.733251,0.502314,0.207524,35.250,15.450,91.350,25.65,23.10,97105.66,357.364,7.661446,5.746084,22.984337
20919729,2.322376,-0.258574,15.203181,-2.199754,0.206460,0.856701,35.550,13.500,90.750,25.60,23.11,97105.49,357.379,6.703765,1.915361,14.365211
20948699,0.756568,-0.378284,11.070788,-2.370029,0.003193,1.058904,36.000,11.250,90.300,25.65,23.12,97105.42,357.385,5.746084,2.873042,1.915361
20977706,-1.182736,-0.852336,4.472369,-1.897513,-0.199010,0.959931,37.800,10.500,88.200,25.65,23.12,97104.34,357.478,12.449849,7.661446,3.830723
21006737,-2.552219,-1.503559,0.713472,-0.980151,-0.076624,0.526791,37.800,8.100,88.500,25.65,23.13,97105.20,357.404,15.322891,3.830723,-3.830723
21035762,-3.682282,-1.091756,-0.009577,0.398020,0.073432,-0.203267,37.800,7.800,88.950,25.50,23.13,97104.43,357.470,12.449849,6.703765,6.703765
21064825,-2.437297,0.023942,2.542642,1.736815,0.299047,-1.062097,37.350,8.100,89.250,25.79,23.13,97104.15,357.495,3.830723,9.576807,18.195932
21096137,-0.579397,0.694318,5.329493,2.177405,0.359708,-1.258978,37.950,10.650,89.100,25.65,23.13,97104.98,357.422,4.788404,-5.746084,18.195932
21125748,3.538630,1.230620,15.725117,2.308305,0.277763,-1.048262,35.550,12.300,90.000,25.50,23.14,97105.23,357.402,6.703765,0.000000,32.561142
21154682,5.114015,0.818817,22.515072,0.952482,-0.339488,-0.324589,35.400,13.350,90.450,25.60,23.14,97105.21,357.403,1.915361,1.915361,26.815060
21183695,4.740520,-0.172383,21.001938,-1.016335,-0.786462,0.510828,33.150,11.400,90.900,25.46,23.14,97104.95,357.425,4.788404,6.703765,21.068975
21212703,1.810017,-1.168370,14.350845,-2.048634,-0.727930,0.986537,34.050,11.550,89.550,25.27,23.14,97105.26,357.399,4.788404,11.492168,10.534488
21241725,0.349553,-1.446098,11.185710,-1.982651,-0.460809,1.013142,35.400,10.200,90.900,25.74,23.14,97105.05,357.417,9.576807,1.915361,4.788404
21270711,-2.039860,-1.383849,3.849876,-1.405841,0.156441,0.847123,35.400,7.500,89.850,25.65,23.14,97105.21,357.403,8.619126,6.703765,0.000000
21299706,-2.973598,-1.039083,2.815581,-0.634278,0.576810,0.191561,37.350,7.050,89.550,25.74,23.14,97104.02,357.505,16.280571,4.788404,3.830723
21328725,-2.944868,-0.761356,0.430956,0.045762,0.783270,-0.337359,38.100,7.800,88.950,25.46,23.14,97103.46,357.554,7.661446,7.661446,9.576807
21357758,-1.699883,-0.229843,0.708684,0.790719,0.633214,-0.887564,38.550,7.350,88.200,25.74,23.15,97102.90,357.602,10.534488,9.576807,10.534488
21386739,-0.900220,0.354342,2.533065,1.818761,0.255414,-1.000372,38.100,6.600,89.250,25.65,23.15,97103.01,357.593,4.788404,-0.957681,22.984337
21415708,4.031836,0.205901,15.088259,2.595645,-0.142606,-1.063161,35.400,8.700,90.150,25.65,23.15,97103.11,357.585,-0.957681,-1.915361,25.857378
21444716,5.377377,-0.057461,21.926100,1.865587,-0.336295,-0.556590,35.100,10.650,89.400,25.94,23.15,97103.60,357.542,0.957681,5.746084,24.899698
21473707,4.726154,-0.579397,23.309948,-0.456553,-0.323524,0.374607,33.450,12.300,90.750,25.84,23.15,97104.40,357.473,4.788404,4.788404,14.365211
21527265,0.545878,-1.230620,11.602302,-1.769807,0.098973,0.988665,35.100,9.900,90.450,25.74,23.15,97104.36,357.477,5.746084,3.830723,4.788404
21551159,0.181959,-1.216254,8.585608,-1.644228,0.293726,0.890756,36.900,8.700,90.450,25.50,23.14,97105.09,357.414,10.534488,2.873042,3.830723
21580776,-1.379060,-0.780510,3.399766,-1.135528,0.435268,0.572553,36.450,7.200,87.300,25.65,23.14,97104.02,357.506,14.365211,2.873042,5.746084
21612110,-2.317587,-0.837971,1.369483,-0.280955,0.527856,0.212845,38.850,8.100,88.950,25.60,23.14,97103.80,357.525,11.492168,4.788404,4.788404
21641768,-3.270479,-0.684742,-0.167594,0.493800,0.567232,-0.336295,39.600,9.300,88.500,25.46,23.14,97103.48,357.552,2.873042,9.576807,8.619126
21670732,-3.471592,-0.196325,-0.459687,1.678283,0.253286,-0.711967,39.600,8.550,87.150,25.74,23.14,97103.35,357.563,5.746084,-0.957681,19.153614
21699734,0.215478,1.379060,6.689400,2.712710,-0.450167,-0.943968,38.250,9.450,87.600,25.65,23.14,97103.85,357.520,3.830723,-7.661446,22.026655
21728753,4.865018,1.407791,19.733011,2.536049,-1.100409,-0.666205,37.200,9.450,88.350,25.50,23.14,97103.53,357.548,3.830723,1.915361,20.111294
21760344,5.635951,1.489193,22.663513,0.107487,-0.921619,-0.020220,34.800,11.550,90.300,25.50,23.14,97103.62,357.540,7.661446,3.830723,24.899698
21794344,1.584962,-0.502782,15.614984,-1.494172,-0.385250,0.413984,33.450,12.000,91.800,25.50,23.14,97105.00,357.421,9.576807,8.619126,15.322891
21827344,-0.440533,-1.508347,9.222465,-1.031234,-0.183047,0.300112,33.750,11.250,91.800,25.74,23.14,97105.48,357.381,7.661446,2.873042,7.661446
21860344,-0.359130,-0.962469,6.421249,-0.424626,-0.020220,0.120257,34.650,11.400,90.450,25.46,23.14,97105.09,357.413,7.661446,0.000000,9.576807
21894344,0.526724,-0.713472,6.904878,0.131964,0.032991,-0.089395,33.900,9.900,91.650,25.84,23.14,97105.03,357.419,8.619126,-0.957681,8.619126
21927344,0.785298,-0.689530,8.264784,0.348002,0.118129,-0.104294,33.000,10.800,91.350,25.65,23.14,97104.41,357.472,5.746084,-0.957681,15.322891
21960344,1.201889,-0.852336,10.007763,0.378864,0.407598,0.004257,34.350,9.900,90.900,25.79,23.14,97104.72,357.446,9.576807,3.830723,17.238253
21994344,1.690306,-0.430956,11.147403,0.288405,0.348002,0.205395,34.050,10.800,91.050,25.74,23.14,97104.09,357.499,7.661446,7.661446,15.322891
22027344,1.436521,-0.651223,10.769119,-0.217102,0.155377,0.325653,34.350,11.400,91.650,25.50,23.13,97104.66,357.451,4.788404,5.746084,17.238253
22060344,0.852336,-0.809240,9.739613,-0.273506,0.053211,0.385250,36.000,10.050,90.300,25.79,23.13,97104.45,357.469,8.619126,-0.957681,8.619126
22094348,0.632069,-0.986411,9.294291,-0.154313,-0.053211,0.394828,34.650,8.700,91.200,25.79,23.13,97105.04,357.418,2.873042,-0.957681,15.322891
22127344,0.335188,-0.632069,9.356541,-0.101101,-0.017028,0.422497,35.400,10.650,89.400,25.65,23.13,97104.70,357.447,9.576807,-2.873042,10.534488
22160344,0.205901,-0.287304,10.160992,-0.048954,0.071303,0.374607,35.550,12.300,90.000,25.65,23.13,97105.13,357.410,11.492168,4.788404,15.322891
22194344,-0.569820,0.407014,10.855310,-0.035119,0.367158,-0.338424,35.250,10.500,89.250,25.60,23.13,97104.01,357.507,9.576807,-0.957681,8.619126
22227344,-0.244209,1.130063,7.613562,0.351194,0.059597,-1.618686,37.200,12.150,90.150,25.41,23.13,97103.97,357.510,0.957681,7.661446,14.365211
22260344,5.626374,2.528277,9.145850,0.038312,-0.771563,-2.768050,34.350,10.200,90.450,25.84,23.13,97103.63,357.540,10.534488,1.915361,16.280571
22294344,2.791639,1.814805,8.269572,-1.033363,-0.971638,-3.282070,33.600,9.450,91.200,25.74,23.13,97103.21,357.576,5.746084,1.915361,14.365211
22327344,2.188300,-3.366248,8.815451,-0.045762,-1.048262,-2.285956,29.400,6.600,93.300,25.74,23.13,97103.47,357.553,-0.957681,6.703765,4.788404
22360344,3.007117,-4.841076,11.918336,0.575746,0.046826,-0.670462,26.550,7.200,93.750,25.94,23.13,97103.63,357.539,6.703765,-0.957681,10.534488
22394344,2.140416,-3.830723,11.147403,0.006385,1.586760,1.683604,29.400,7.050,92.550,25.46,23.13,97104.62,357.454,7.661446,6.703765,15.322891
22442812,0.842759,-3.050213,7.694964,0.385250,1.560154,3.930184,33.600,6.750,91.650,25.84,23.13,97104.58,357.458,5.746084,-0.957681,13.407530
22466015,0.483629,-0.014365,8.561666,0.619379,1.035491,4.314369,37.050,10.050,89.550,25.46,23.12,97103.63,357.539,7.661446,0.000000,17.238253
22494716,0.354342,3.672705,9.255983,0.523599,-0.042569,4.087689,37.950,12.150,89.400,25.50,23.12,97104.41,357.472,5.746084,8.619126,18.195932
22576248,0.818817,1.503559,8.523358,-0.260735,-0.150056,-3.191611,38.850,16.950,90.300,25.65,23.12,97104.67,357.450,2.873042,2.873042,19.153614
22607509,1.537078,1.972822,6.995857,-0.192625,-0.531048,-4.791142,37.800,13.800,89.550,25.50,23.11,97105.18,357.406,6.703765,-5.746084,6.703765
22636718,2.116474,-1.115698,7.886500,0.162826,-0.318203,-5.206190,37.050,10.500,91.050,25.79,23.11,97104.89,357.431,2.873042,-1.915361,10.534488
22665756,3.701436,-1.647211,8.944737,0.109615,0.329910,-3.822697,33.900,9.150,90.150,25.79,23.11,97105.10,357.412,4.788404,4.788404,9.576807
22694714,2.188300,-5.588067,10.520123,0.721545,0.848187,-1.221730,32.400,6.750,90.900,25.74,23.11,97105.29,357.396,10.534488,5.746084,22.984337
22723697,1.441309,-4.060566,12.770672,-0.521470,1.250465,1.181290,33.750,7.800,89.550,25.65,23.11,97104.46,357.467,7.661446,-0.957681,16.280571
22752717,-0.186748,-2.887407,9.193734,-1.007821,0.659820,3.176712,36.900,6.750,90.900,25.60,23.11,97104.38,357.474,9.576807,4.788404,15.322891
22781705,0.440533,0.675165,6.550536,-0.195817,-0.266056,4.149414,37.350,9.600,88.950,25.74,23.12,97105.50,357.379,6.703765,7.661446,9.576807
22810706,0.153229,1.513135,7.905654,0.600223,-0.814132,3.810990,39.300,11.550,88.200,25.65,23.12,97105.36,357.390,4.788404,6.703765,20.111294
22839722,-0.464475,4.185065,12.516887,0.622572,-0.791784,2.442397,40.350,14.700,89.250,25.79,23.13,97104.76,357.442,9.576807,2.873042,12.449849
22868724,-1.944092,4.132392,13.790602,-0.280955,-0.493800,-0.179854,38.250,16.350,90.150,25.79,23.13,97104.73,357.445,9.576807,0.957681,12.449849
22897718,0.574608,3.706224,10.213664,-0.417176,-0.575746,-2.519021,37.650,15.150,90.150,25.50,23.13,97104.70,357.447,10.534488,2.873042,13.407530
22927344,0.450110,2.930503,8.485051,-0.138349,-0.645985,-4.049377,35.550,12.750,89.550,25.50,23.14,97105.24,357.400,7.661446,-0.957681,15.322891
22960344,3.222595,1.216254,8.959103,-0.259671,-0.816261,-3.889743,33.900,10.950,91.950,25.84,23.14,97104.99,357.422,5.746084,-0.957681,17.238253
22994344,2.954445,-4.036624,9.232041,0.173469,-0.297983,-1.481401,33.000,9.300,90.750,25.27,23.14,97104.73,357.445,2.873042,8.619126,13.407530
23027344,1.541866,-6.119579,13.364434,-0.120257,0.737508,0.473580,31.950,9.600,92.100,25.65,23.14,97104.16,357.494,9.576807,-0.957681,14.365211
23060348,1.029507,-3.687071,10.266336,-1.001436,1.693182,2.499865,34.500,8.550,91.350,25.65,23.14,97103.62,357.540,7.661446,6.703765,6.703765
23094348,-0.397437,0.512359,4.697424,-0.443782,1.119565,4.568719,38.100,10.050,88.200,25.46,23.14,97103.68,357.535,12.449849,4.788404,15.322891
23127344,-1.134852,2.360683,5.310339,0.871600,-0.103230,4.136643,39.600,13.500,88.500,25.74,23.14,97103.05,357.590,9.576807,2.873042,13.407530
23160344,-2.983175,3.696647,11.860875,1.359015,-0.644920,0.509764,40.200,16.800,87.600,25.65,23.14,97104.74,357.444,4.788404,-0.957681,19.153614
23194344,1.292869,4.707001,12.689269,-0.027670,-0.511892,-2.059276,39.600,16.950,88.500,25.46,23.14,97104.97,357.424,9.576807,-0.957681,20.111294
23227344,0.679953,3.366248,10.462662,-1.120629,-0.591709,-4.248387,38.700,14.100,90.150,25.84,23.13,97104.52,357.463,1.915361,0.957681,2.873042
23260344,2.762909,-0.948104,8.427590,-0.939711,-0.423562,-4.331396,34.800,9.600,90.000,25.79,23.13,97104.49,357.465,3.830723,3.830723,8.619126
23294349,2.394202,-3.390190,7.503428,0.190496,0.370350,-1.769807,34.350,9.150,90.450,25.50,23.13,97104.36,357.477,7.661446,-2.873042,19.153614
23327344,0.301669,-5.817910,11.200075,0.064918,0.648113,0.342681,34.500,7.050,90.000,25.74,23.13,97104.43,357.470,2.873042,-0.957681,8.619126
23360344,0.804452,-4.156334,9.591172,-0.599159,0.759857,2.190175,36.600,7.350,89.550,25.50,23.13,97105.39,357.388,5.746084,1.915361,12.449849
23394344,0.421380,-0.263362,5.702989,-0.833288,0.193689,4.001487,39.000,8.700,88.350,25.60,23.13,97104.97,357.424,8.619126,2.873042,13.407530
23427344,0.052672,2.738967,7.833828,0.286277,-0.407598,3.774806,39.900,10.800,89.250,26.03,23.13,97104.97,357.424,6.703765,15.322891,15.322891
23460344,-1.182736,2.657564,11.520899,1.057840,-0.457617,0.865215,39.750,14.850,88.050,25.65,23.13,97104.77,357.441,10.534488,2.873042,18.195932
23509030,-0.090980,2.317587,12.282255,-0.924812,-0.365029,-2.931940,39.000,14.400,88.350,25.74,23.13,97105.26,357.399,7.661446,6.703765,9.576807
23531834,0.766145,2.528277,9.562442,-1.130207,-0.532113,-3.670513,36.900,11.400,90.150,25.60,23.12,97105.73,357.359,4.788404,2.873042,7.661446
23560800,1.723825,0.469264,7.800309,-0.490608,-0.544883,-3.792898,36.900,8.400,89.400,25.60,23.12,97105.66,357.364,6.703765,-0.957681,9.576807
23594347,1.968034,-4.103662,7.910442,0.256478,-0.158570,-2.272121,34.350,4.950,90.900,25.79,23.12,97105.47,357.381,4.788404,11.492168,13.407530
23627344,-0.028730,-4.927267,10.093954,0.643856,0.477837,-0.183047,32.700,6.300,91.050,25.46,23.12,97105.68,357.362,5.746084,9.576807,12.449849
23660344,1.556231,-4.572925,11.420342,-0.123450,1.263235,1.683604,34.800,6.600,91.350,25.46,23.13,97105.93,357.341,7.661446,6.703765,6.703765
23694344,0.814029,-1.853112,8.729259,-0.784334,1.162134,3.590696,39.300,6.600,89.550,25.65,23.13,97105.44,357.384,8.619126,0.957681,16.280571
23727344,-0.900220,1.503559,5.406107,0.322460,0.202203,4.250515,40.650,9.300,88.500,25.79,23.13,97104.48,357.465,7.661446,-0.957681,12.449849
23760344,0.062249,3.208230,10.299856,1.216409,-0.883307,2.188047,40.500,12.900,87.600,25.65,23.13,97104.63,357.453,7.661446,4.788404,14.365211
23794344,-1.130063,2.025495,13.354857,0.881178,-0.699196,-0.360772,39.900,15.000,89.250,25.79,23.13,97104.41,357.472,6.703765,10.534488,9.576807
23827344,0.742203,2.715025,11.348516,-0.445910,-0.723673,-2.029477,37.200,14.100,89.400,25.74,23.13,97104.20,357.491,5.746084,2.873042,12.449849
23860344,0.646434,-0.162806,9.844957,-0.443782,-0.552333,-2.000743,35.550,13.050,90.300,25.74,23.13,97103.80,357.525,6.703765,4.788404,8.619126
