t_us,ax,ay,az,gx,gy,gz,mx,my,mz,imuTempC,baroTempC,pressPa,altM,hgx,hgy,hgz
600391518,-1.302446,0.000000,9.677363,1.963495,-0.365029,0.239451,30.600,37.050,48.000,27.52,24.44,85461.49,1413.353,8.619126,8.619126,16.280571
600424518,-1.115698,1.221043,9.667787,3.321447,-0.694939,0.328846,30.600,37.050,48.000,27.42,24.44,85462.08,1413.297,9.576807,-0.957681,21.068975
600460603,-0.656011,2.044648,9.624691,4.815619,-1.040812,0.777949,30.600,37.050,48.000,27.42,24.44,85462.15,1413.291,6.703765,-0.957681,10.534488
600491521,-1.149217,2.911349,10.256760,4.255836,-0.734315,0.806683,30.600,37.050,48.000,27.52,24.44,85461.56,1413.347,5.746084,2.873042,12.449849
600524518,-0.335188,5.568913,8.121132,2.456232,-0.015963,-0.542755,30.600,37.050,48.000,27.23,24.44,85462.13,1413.292,10.534488,0.000000,9.576807
600557518,-0.474052,6.660669,6.363788,3.527906,-0.422497,-1.317511,30.600,37.050,48.000,27.23,24.44,85462.46,1413.260,8.619126,-3.830723,4.788404
600591518,0.421380,6.521805,8.532935,2.181662,-0.177726,-0.639599,30.600,37.050,48.000,27.18,24.44,85462.73,1413.235,7.661446,2.873042,9.576807
600640565,0.354342,8.681376,5.559336,0.791784,0.112808,-0.932261,30.600,37.050,48.000,27.23,24.44,85462.94,1413.215,9.576807,-2.873042,10.534488
600664112,-1.632846,5.238513,8.997410,0.774756,0.192625,-0.824775,30.600,37.050,48.000,27.23,24.44,85462.63,1413.244,7.661446,-1.915361,16.280571
600692883,-0.359130,5.214571,4.836287,1.774063,-0.415048,-0.943968,30.600,37.050,48.000,27.37,24.44,85462.71,1413.237,5.746084,-3.830723,18.195932
600724518,-0.459687,7.742848,6.904878,0.978023,-0.382057,-0.569360,30.600,37.050,48.000,27.33,24.44,85462.63,1413.245,9.576807,1.915361,19.153614
600799548,-1.757344,8.628703,6.866570,1.332410,-0.509764,-0.478901,30.600,37.050,48.000,27.52,24.44,85463.31,1413.180,-0.957681,1.915361,17.238253
600823189,-1.632846,7.302315,4.841076,1.653806,-0.557654,-0.458681,30.600,37.050,48.000,27.33,24.43,85463.17,1413.193,8.619126,-0.957681,11.492168
600851904,-1.522712,8.145074,5.343858,2.048634,-0.645985,-0.153248,30.600,37.050,48.000,27.37,24.43,85462.56,1413.251,10.534488,-0.957681,12.449849
600880897,-1.493982,9.188946,3.629610,1.602723,-0.270313,-0.356515,30.600,37.050,48.000,27.33,24.43,85462.53,1413.254,6.703765,-2.873042,12.449849
600909895,-1.403002,8.125920,3.327940,0.934390,-0.143670,-0.255414,30.600,37.050,48.000,27.52,24.43,85462.63,1413.244,11.492168,-0.957681,7.661446
600938902,-1.149217,8.743625,3.303998,0.273506,-0.050019,-0.297983,30.600,37.050,48.000,27.33,24.43,85463.48,1413.164,10.534488,-0.957681,7.661446
600967990,-0.665588,8.446744,3.351882,0.969509,-0.217102,0.010642,30.600,37.050,48.000,27.37,24.44,85463.56,1413.156,17.238253,-0.957681,5.746084
600999457,-0.804452,8.441956,3.102885,1.388814,-0.496993,-0.197946,30.600,37.050,48.000,27.37,24.44,85462.80,1413.228,12.449849,1.915361,15.322891
601028942,-1.120486,8.997410,3.179500,1.532484,-0.552333,-0.087266,30.600,37.050,48.000,27.23,24.44,85462.98,1413.211,10.534488,-0.957681,4.788404
601057902,-1.355118,8.805874,1.805228,1.878357,-0.573617,0.297983,30.600,37.050,48.000,27.33,24.45,85462.53,1413.254,7.661446,-0.957681,12.449849
601091518,-1.584962,8.346188,1.776498,0.702389,-0.382057,0.666205,30.600,37.050,48.000,27.52,24.45,85462.36,1413.270,8.619126,-6.703765,8.619126
601124518,-0.430956,9.629479,2.451663,1.216409,0.013835,0.743893,30.600,37.050,48.000,27.23,24.45,85462.17,1413.289,9.576807,-0.957681,5.746084
601157518,-0.713472,9.490616,3.232172,1.122758,-0.131964,0.456553,30.600,37.050,48.000,27.23,24.46,85462.66,1413.242,11.492168,-1.915361,0.000000
601191524,-0.603339,10.012551,1.886631,1.389878,0.001064,0.321396,30.600,37.050,48.000,27.33,24.45,85462.17,1413.289,6.703765,-0.957681,8.619126
601224518,-0.579397,8.925584,0.684742,0.561911,0.170276,0.047890,30.600,37.050,48.000,27.37,24.45,85460.83,1413.417,7.661446,-2.873042,8.619126
601257518,-0.392649,10.448297,0.095768,0.234130,0.391635,0.153248,30.600,37.050,48.000,27.37,24.45,85460.81,1413.418,11.492168,-2.873042,8.619126
601291518,-0.478840,9.303867,-0.277727,-0.089395,0.425690,0.390571,30.600,37.050,48.000,27.33,24.45,85460.32,1413.465,8.619126,-0.957681,6.703765
601324518,-0.052672,9.916783,-0.062249,0.063854,0.385250,0.407598,30.600,37.050,48.000,27.23,24.45,85461.44,1413.359,5.746084,-7.661446,3.830723
601357518,0.450110,10.505757,-2.360683,0.073432,0.282020,0.072367,30.600,37.050,48.000,27.52,24.45,85462.12,1413.294,6.703765,1.915361,3.830723
601391518,0.617704,10.663774,-2.533065,-0.146863,-0.041505,-0.155377,30.600,37.050,48.000,27.33,24.44,85461.34,1413.367,8.619126,-2.873042,16.280571
601424518,-0.301669,9.821015,-0.339977,-0.312882,-0.001064,-0.236258,30.600,37.050,48.000,27.42,24.44,85461.34,1413.367,9.576807,-2.873042,11.492168
601460451,-0.158017,9.394848,-0.277727,0.031927,0.012771,-0.045762,30.600,37.050,48.000,27.23,24.44,85460.94,1413.406,9.576807,-1.915361,11.492168
601491518,-0.383072,9.131485,1.230620,-0.615122,0.079817,-0.017028,30.600,37.050,48.000,27.18,24.44,85461.67,1413.336,8.619126,-7.661446,0.000000
601524518,-0.569820,9.572019,1.561020,-1.205767,0.409727,-0.088331,30.600,37.050,48.000,27.52,24.44,85461.62,1413.342,7.661446,-1.915361,0.000000
601557518,-0.201113,10.611102,-0.574608,-1.092959,0.663012,-0.181983,30.600,37.050,48.000,27.57,24.44,85460.80,1413.420,11.492168,-5.746084,5.746084
601591518,-0.488417,10.074800,0.387861,-1.132336,0.526791,-0.186239,30.600,37.050,48.000,27.57,24.44,85461.15,1413.386,10.534488,-5.746084,5.746084
601624518,-0.196325,10.649409,2.873042,-0.673654,0.812004,-0.421433,30.600,37.050,48.000,27.37,24.44,85461.16,1413.385,2.873042,-1.915361,11.492168
601657518,-0.584185,10.333375,2.485181,-0.173469,0.357580,-0.432075,30.600,37.050,48.000,27.04,24.44,85461.59,1413.345,5.746084,-0.957681,8.619126
601706079,-1.489193,12.559982,4.855441,-1.359015,0.768371,-0.586388,30.600,37.050,48.000,27.23,24.44,85461.55,1413.348,4.788404,-1.915361,6.703765
601729132,-0.746991,8.604761,1.728614,-0.827967,0.914169,-0.258607,30.600,37.050,48.000,27.18,24.44,85461.42,1413.360,10.534488,-0.957681,0.957681
601757895,-1.082179,7.149086,2.983175,-1.308997,1.104666,0.129835,30.600,37.050,48.000,27.52,24.44,85461.55,1413.348,11.492168,1.915361,16.280571
601791518,-2.322376,10.299856,5.272032,-2.962803,1.382429,-0.834352,30.600,37.050,48.000,27.42,24.44,85461.28,1413.374,9.576807,-1.915361,4.788404
601824518,-1.450886,8.456321,1.403002,-3.694990,1.838981,-0.517213,30.600,37.050,48.000,27.37,24.44,85462.01,1413.304,7.661446,-0.957681,3.830723
601857518,-0.225055,8.020576,1.991976,-0.954610,2.290213,0.674719,30.600,37.050,48.000,27.33,24.44,85462.05,1413.300,7.661446,2.873042,8.619126
601891518,-2.489970,6.785168,8.523358,-2.292341,2.130579,-0.654498,30.600,37.050,48.000,27.57,24.44,85462.08,1413.297,15.322891,-2.873042,7.661446
601924518,-3.088520,11.276690,6.402095,-2.588196,2.434947,-0.872665,30.600,37.050,48.000,27.52,24.44,85462.48,1413.259,11.492168,-5.746084,15.322891
601964194,-0.828394,6.909666,4.520253,-2.178469,3.091574,0.010642,30.600,37.050,48.000,27.52,24.44,85462.95,1413.214,10.534488,1.915361,9.576807
601991521,-3.050213,5.286397,6.737284,-1.952853,3.157556,0.320332,30.600,37.050,48.000,27.52,24.44,85463.41,1413.169,12.449849,5.746084,15.322891
602024518,-6.512228,4.927267,10.347740,-1.049326,2.724416,0.029798,30.600,37.050,48.000,27.52,24.44,85462.84,1413.224,16.280571,-0.957681,9.576807
602057518,-4.774038,6.234501,10.275913,-1.648485,4.627251,0.230937,30.600,37.050,48.000,27.42,24.44,85462.70,1413.238,10.534488,-2.873042,16.280571
602091518,-3.078943,5.674258,0.488417,-2.078432,3.528971,-0.089395,30.600,37.050,48.000,27.37,24.44,85462.86,1413.222,12.449849,1.915361,9.576807
602124518,-4.888960,9.145850,4.247314,-2.357259,3.086253,-1.701696,30.600,37.050,48.000,27.42,24.44,85462.13,1413.292,19.153614,-0.957681,5.746084
602157518,-7.048530,5.137957,4.491522,-2.912784,2.760600,-2.874472,30.600,37.050,48.000,27.33,24.44,85461.17,1413.384,18.195932,4.788404,7.661446
602191518,-7.675811,6.181829,2.820370,-2.948968,2.654178,-3.268235,30.600,37.050,48.000,27.18,24.44,85461.08,1413.393,20.111294,-1.915361,4.788404
602224518,-7.426814,6.291962,3.758897,-3.058583,2.217845,-3.417227,30.600,37.050,48.000,27.52,24.44,85461.35,1413.367,16.280571,2.873042,15.322891
602257518,-7.642292,5.137957,5.549759,-3.267171,2.569040,-5.425420,30.600,37.050,48.000,27.57,24.44,85461.93,1413.311,13.407530,-0.957681,8.619126
602291518,-4.424485,-2.015918,-3.418920,-2.860637,1.927312,-5.615916,30.600,37.050,48.000,27.23,24.44,85460.97,1413.404,14.365211,2.873042,4.788404
602324518,-5.080496,-5.281609,-1.905785,-2.002872,0.087266,-4.097267,30.600,37.050,48.000,27.37,24.44,85460.48,1413.449,14.365211,10.534488,3.830723
602357518,-6.229713,-5.650316,0.263362,-0.162826,-0.824775,-2.854252,30.600,37.050,48.000,27.23,24.44,85461.05,1413.396,19.153614,16.280571,9.576807
602391518,-6.258443,-6.962338,-1.063026,-0.354387,-1.949661,-4.163249,30.600,37.050,48.000,27.23,24.44,85461.34,1413.368,15.322891,13.407530,5.746084
602424518,-5.185841,-7.455544,2.968810,0.496993,-2.555204,-3.635393,30.600,37.050,48.000,27.42,24.44,85461.63,1413.340,15.322891,13.407530,6.703765
602461836,-3.883395,-6.301539,2.935291,0.821582,-3.242694,-3.147978,30.600,37.050,48.000,27.37,24.44,85461.39,1413.363,10.534488,15.322891,3.830723
602491518,-1.446098,-6.646304,3.021482,0.672590,-2.807426,-2.907463,30.600,37.050,48.000,27.23,24.44,85461.32,1413.370,3.830723,16.280571,9.576807
602524518,-0.052672,-13.426683,4.831499,1.173840,-3.518328,-2.885114,30.600,37.050,48.000,27.33,24.44,85461.13,1413.387,7.661446,18.195932,16.280571
602557518,-0.742203,-11.607090,7.417237,1.684668,-3.754586,-1.900706,30.600,37.050,48.000,27.52,24.44,85461.37,1413.366,14.365211,17.238253,12.449849
602591521,-0.646434,-11.520899,7.824251,1.928376,-3.419356,-1.216409,30.600,37.050,48.000,27.04,24.44,85461.52,1413.351,13.407530,12.449849,11.492168
602665666,-1.187524,-4.730943,11.046846,3.940826,-1.952853,-0.256478,30.600,37.050,48.000,27.52,24.44,85462.38,1413.268,10.534488,8.619126,9.576807
602689213,0.239420,-7.603985,8.336611,5.434998,-1.545255,0.308625,30.600,37.050,48.000,27.52,24.44,85462.54,1413.254,9.576807,9.576807,16.280571
602718884,-0.181959,-9.390059,8.872911,7.225024,-1.269621,2.153992,30.600,37.050,48.000,27.42,24.43,85462.40,1413.267,0.957681,3.830723,11.492168
602747912,3.610456,3.280056,10.022128,6.360874,-0.880114,2.837224,30.600,37.050,48.000,27.37,24.43,85462.55,1413.252,4.788404,4.788404,18.195932
602914286,2.997540,5.597643,12.923901,4.782628,1.476080,1.249400,30.600,37.050,48.000,27.37,24.43,85463.38,1413.172,3.830723,-6.703765,11.492168
602938159,4.635174,5.434838,7.474698,4.957160,1.578246,2.023092,30.600,37.050,48.000,27.52,24.41,85463.22,1413.188,5.746084,-0.957681,15.322891
602966947,4.280833,9.701305,9.217676,3.790770,1.445218,1.272813,30.600,37.050,48.000,27.37,24.40,85463.38,1413.172,7.661446,-0.957681,19.153614
602998395,1.924938,10.749966,11.482592,3.995101,2.264671,0.278827,30.600,37.050,48.000,27.18,24.40,85463.68,1413.145,6.703765,-1.915361,13.407530
603027920,3.576937,3.021482,3.308787,3.192676,2.254029,0.368222,30.600,37.050,48.000,27.37,24.40,85463.44,1413.167,7.661446,-1.915361,8.619126
603056872,3.481169,8.068460,1.886631,1.620815,2.084817,0.489544,30.600,37.050,48.000,27.37,24.40,85463.44,1413.167,5.746084,-0.957681,3.830723
603085870,3.093309,9.801862,6.133945,0.893949,2.723352,0.119193,30.600,37.050,48.000,27.23,24.40,85463.05,1413.204,10.534488,-2.873042,15.322891
603114873,3.845088,12.181698,5.209783,-0.036184,3.705632,-1.428190,30.600,37.050,48.000,27.37,24.41,85462.49,1413.258,2.873042,-0.957681,12.449849
603143883,3.222595,11.492168,2.662352,-0.376736,3.429998,-2.335974,30.600,37.050,48.000,27.42,24.42,85462.13,1413.292,12.449849,-0.957681,6.703765
603172893,2.647987,8.839393,-0.119710,-1.514392,3.001115,-3.136272,30.600,37.050,48.000,27.23,24.42,85461.87,1413.318,3.830723,2.873042,8.619126
603201913,1.541866,6.698977,0.976834,-1.588888,2.547755,-2.795720,30.600,37.050,48.000,27.33,24.43,85461.45,1413.358,8.619126,-3.830723,13.407530
603230892,-2.102109,8.456321,5.090073,-2.587131,3.027721,-2.396635,30.600,37.050,48.000,27.23,24.43,85461.60,1413.343,12.449849,1.915361,11.492168
603259910,-1.661576,9.380483,4.443638,-1.618686,2.429626,-3.582182,30.600,37.050,48.000,27.52,24.44,85461.68,1413.335,11.492168,-0.957681,13.407530
603288892,-2.662352,8.384495,5.525817,-2.340231,2.989408,-4.425048,30.600,37.050,48.000,27.42,24.44,85461.55,1413.348,10.534488,-1.915361,13.407530
603317894,-3.581726,5.286397,2.949656,-1.734687,2.691426,-4.001487,30.600,37.050,48.000,27.52,24.44,85461.95,1413.310,13.407530,-1.915361,7.661446
603346893,-5.621585,5.453991,5.564125,-2.531792,3.154363,-3.758843,30.600,37.050,48.000,27.42,24.45,85461.48,1413.355,11.492168,5.746084,0.957681
603375898,-3.112462,3.912126,-1.182736,-2.950032,3.472567,-4.437819,30.600,37.050,48.000,27.52,24.45,85461.38,1413.364,17.238253,3.830723,2.873042
603404893,-4.802769,4.716578,-1.853112,-2.900013,2.118872,-5.240244,30.600,37.050,48.000,27.37,24.45,85460.45,1413.453,13.407530,5.746084,11.492168
603433894,-3.763685,2.231396,-2.729390,-4.822004,1.702760,-7.409136,30.600,37.050,48.000,27.23,24.45,85460.81,1413.418,17.238253,6.703765,5.746084
603462981,-6.612785,-7.733272,-1.182736,-3.805669,-0.147927,-5.695733,30.600,37.050,48.000,27.57,24.45,85459.70,1413.524,17.238253,12.449849,8.619126
603494376,-5.942409,-7.091625,-3.500323,-3.484273,-1.288777,-4.790078,30.600,37.050,48.000,27.18,24.46,85459.63,1413.532,8.619126,9.576807,6.703765
603523927,-3.529053,-6.852205,-0.847547,-2.134836,-2.674398,-3.583246,30.600,37.050,48.000,27.37,24.46,85459.42,1413.551,7.661446,2.873042,9.576807
603552998,-3.481169,-1.661576,4.754885,-0.127707,-3.101152,-3.487466,30.600,37.050,48.000,27.23,24.46,85459.34,1413.559,13.407530,14.365211,17.238253
603582133,-3.936068,-8.916007,5.300763,0.119193,-2.536049,-4.195176,30.600,37.050,48.000,27.37,24.46,85460.48,1413.450,8.619126,13.407530,9.576807
603610904,1.283292,-12.057199,-0.809240,0.113872,-3.745008,-4.230295,30.600,37.050,48.000,27.37,24.46,85460.39,1413.459,9.576807,16.280571,20.111294
603639915,1.714248,-9.323022,5.061342,1.616558,-4.713453,-2.566911,30.600,37.050,48.000,27.37,24.46,85460.88,1413.412,13.407530,23.942017,17.238253
603668884,-5.899313,-13.828909,12.612655,2.453039,-3.583246,-1.462245,30.600,37.050,48.000,27.33,24.46,85461.63,1413.340,12.449849,20.111294,9.576807
603697923,-1.379060,-11.171345,7.805098,1.118501,-2.789334,-1.187675,30.600,37.050,48.000,27.33,24.47,85461.36,1413.366,8.619126,10.534488,12.449849
603753103,-0.799663,-2.624045,13.536817,5.376466,-2.975574,0.102166,30.600,37.050,48.000,27.37,24.47,85460.85,1413.415,6.703765,8.619126,12.449849
603776134,1.297657,-3.342306,11.947066,6.186341,-2.892564,0.334167,30.600,37.050,48.000,27.37,24.46,85461.71,1413.332,10.534488,4.788404,16.280571
603804879,1.086968,-0.837971,13.292608,7.419778,-3.379979,0.384185,30.600,37.050,48.000,27.33,24.46,85461.81,1413.323,4.788404,7.661446,19.153614
603833875,0.014365,-3.122039,15.174450,7.957211,-2.585003,0.408662,30.600,37.050,48.000,27.52,24.46,85462.22,1413.284,6.703765,3.830723,9.576807
603862877,-0.076614,-3.428497,14.877569,8.625546,-1.911348,1.374979,30.600,37.050,48.000,27.33,24.46,85462.34,1413.272,11.492168,8.619126,17.238253
603891886,2.676718,2.264915,15.442601,7.229282,-0.856701,1.343052,30.600,37.050,48.000,27.23,24.46,85462.07,1413.298,4.788404,-2.873042,19.153614
603920883,1.714248,0.713472,11.080365,5.530778,0.392699,0.850316,30.600,37.050,48.000,27.37,24.46,85462.58,1413.250,4.788404,3.830723,16.280571
603949851,2.710236,0.138864,8.944737,6.711004,1.044005,1.866651,30.600,37.050,48.000,27.33,24.46,85462.70,1413.239,-0.957681,-0.957681,17.238253
603978981,3.179500,8.576031,12.349293,6.931299,2.147606,1.201510,30.600,37.050,48.000,27.37,24.47,85463.02,1413.208,1.915361,-6.703765,17.238253
604010292,5.880159,9.232041,10.874464,6.363002,3.499172,1.057840,30.600,37.050,48.000,27.37,24.47,85462.91,1413.218,3.830723,5.746084,7.661446
604039887,5.094861,1.632846,4.276044,3.127758,4.411213,0.879050,30.600,37.050,48.000,27.09,24.47,85462.68,1413.240,2.873042,-0.957681,3.830723
604068873,7.589619,6.818686,-1.312023,3.087317,3.591760,0.609801,30.600,37.050,48.000,27.37,24.47,85463.13,1413.198,1.915361,-0.957681,11.492168
604097875,4.855441,12.469003,4.898537,1.946468,3.964239,-2.189111,30.600,37.050,48.000,27.37,24.47,85463.31,1413.180,-0.957681,-3.830723,9.576807
604126882,7.072472,12.713211,5.439626,-0.280955,4.468681,-2.665884,30.600,37.050,48.000,27.18,24.47,85463.02,1413.208,3.830723,-0.957681,5.746084
604157518,5.990293,11.707646,-2.652776,-2.105037,4.462296,-3.706696,30.600,37.050,48.000,27.42,24.47,85462.77,1413.231,11.492168,-3.830723,13.407530
604191518,0.234632,7.053318,6.397307,-2.935133,4.583618,-3.972753,30.600,37.050,48.000,27.23,24.47,85461.73,1413.331,7.661446,4.788404,10.534488
604224518,1.987187,11.616667,0.014365,-3.029849,4.003615,-4.442076,30.600,37.050,48.000,27.33,24.47,85461.84,1413.321,8.619126,-1.915361,1.915361
604257518,-0.617704,11.540052,0.837971,-4.141964,3.186290,-6.205497,30.600,37.050,48.000,27.57,24.47,85461.02,1413.398,11.492168,-1.915361,10.534488
604291518,-2.513912,11.463438,5.272032,-4.616609,3.384236,-8.216883,30.600,37.050,48.000,27.61,24.47,85461.25,1413.376,13.407530,0.957681,15.322891
604324518,-3.213019,5.238513,4.434062,-4.828390,3.998294,-8.753252,30.600,37.050,48.000,27.23,24.46,85460.83,1413.417,10.534488,4.788404,5.746084
604357518,0.023942,2.140416,-4.137180,-4.535728,2.675462,-8.428663,30.600,37.050,48.000,27.52,24.46,85461.27,1413.374,13.407530,9.576807,3.830723
604391518,-0.502782,-7.426814,-8.188169,-5.125309,0.898206,-7.803963,30.600,37.050,48.000,27.42,24.46,85460.03,1413.493,11.492168,10.534488,6.703765
604424518,-4.730943,-13.378799,0.100556,-2.957482,-0.965252,-5.108281,30.600,37.050,48.000,27.23,24.45,85460.63,1413.435,13.407530,14.365211,7.661446
604457518,-5.434838,-10.266336,1.053449,-1.416484,-1.993294,-3.638586,30.600,37.050,48.000,27.52,24.45,85459.95,1413.500,0.957681,13.407530,5.746084
604491523,0.550666,-4.156334,-0.991199,-0.229873,-3.009629,-3.666256,30.600,37.050,48.000,27.37,24.45,85459.40,1413.553,4.788404,14.365211,11.492168
604524518,1.872266,-10.352529,3.394978,1.273878,-4.438883,-3.060712,30.600,37.050,48.000,27.37,24.45,85459.45,1413.548,6.703765,16.280571,12.449849
604557518,-1.225831,-15.236700,8.408437,3.071354,-5.214703,-1.485658,30.600,37.050,48.000,27.37,24.45,85459.41,1413.552,8.619126,14.365211,14.365211
604591518,-2.149993,-3.251326,12.832921,6.667371,-5.135951,0.853509,30.600,37.050,48.000,27.52,24.45,85459.81,1413.514,10.534488,6.703765,17.238253
604641210,-1.829170,-5.348647,12.018892,8.231782,-3.933376,1.304740,30.600,37.050,48.000,27.23,24.44,85460.54,1413.444,9.576807,16.280571,15.322891
604665135,-4.941632,-10.764331,13.589489,7.965725,-3.438512,1.475016,30.600,37.050,48.000,27.09,24.44,85460.78,1413.422,14.365211,15.322891,13.407530
604693937,-5.698200,-10.749966,15.686810,4.977381,-0.926940,2.465810,30.600,37.050,48.000,27.37,24.44,85462.42,1413.265,8.619126,12.449849,11.492168
604724518,0.311246,0.215478,9.706094,2.814876,0.914169,1.150427,30.600,37.050,48.000,27.52,24.44,85462.94,1413.215,3.830723,4.788404,7.661446
